Date,Department,Partition,Jobs_Submitted,Jobs_Completed,Jobs_Failed,GPU_Hours,CPU_Hours,Memory_GB_Hours,Storage_Read_GB,Storage_Write_GB,Avg_Wait_Min,Max_Wait_Min,Avg_GPU_Util_PCT,Energy_kWh
2025-02-25,Engineering,priority,24,21,1,387,983,77406,1847,583,23,306,63.8,2128.5
2025-02-27,Engineering,priority,29,25,0,442,679,133500,660,2241,35,295,42.5,2431.0
2025-02-28,Engineering,interactive,41,39,1,327,903,149634,1956,2208,98,472,74.0,1798.5
2025-03-01,Engineering,interactive,6,5,0,163,115,47873,653,606,85,365,83.5,896.5
2025-03-03,Engineering,debug,39,33,2,480,473,104316,3186,2155,87,188,56.7,2640.0
2025-03-05,Engineering,debug,14,12,0,467,207,270508,3122,534,76,60,67.9,2568.5
2025-03-07,Engineering,cpu,29,27,2,221,897,67943,3175,2361,104,129,52.3,1215.5
2025-03-09,Engineering,cpu,11,9,0,363,735,150252,2636,1762,83,342,90.8,1996.5
2025-03-11,Engineering,gpu,16,14,0,286,325,149184,2116,2305,15,453,61.8,1573.0
2025-03-13,Engineering,gpu,9,8,0,496,656,109351,2484,640,90,307,47.6,2728.0
2025-03-14,Engineering,priority,12,10,0,381,42,173706,910,726,102,307,73.3,2095.5
2025-03-16,Engineering,interactive,32,29,1,24,44,11732,3112,874,1,422,50.7,132.0
2025-03-18,Engineering,interactive,45,40,2,64,377,25317,4850,1661,44,461,79.3,352.0
2025-03-20,Engineering,debug,42,41,0,108,675,24728,4386,1305,82,218,34.7,594.0
2025-03-22,Engineering,debug,48,46,3,2,782,397,1553,2088,19,168,66.7,11.0
2025-03-24,Engineering,cpu,32,29,0,304,348,153560,3877,2139,112,385,69.6,1672.0
2025-03-26,Engineering,cpu,7,6,0,475,223,258072,1032,2103,116,216,52.7,2612.5
2025-03-28,Engineering,gpu,31,29,1,275,366,82087,3228,2320,111,57,88.8,1512.5
2025-03-28,Engineering,gpu,39,35,2,62,683,9168,2845,527,73,90,87.5,341.0
2025-04-01,Engineering,priority,25,23,1,237,175,39340,1901,775,2,116,65.5,1303.5
2025-04-03,Engineering,priority,23,19,0,213,565,48775,168,1850,3,198,34.9,1171.5
2025-04-05,Engineering,interactive,14,13,0,318,451,102641,2057,62,74,80,38.8,1749.0
2025-04-07,Engineering,interactive,18,17,0,276,840,156791,4469,2495,114,79,73.8,1518.0
2025-04-09,Engineering,debug,25,22,1,175,15,53817,78,1201,54,358,82.6,962.5
2025-04-11,Engineering,debug,29,28,0,269,30,93715,4237,969,39,19,94.4,1479.5
2025-04-13,Engineering,cpu,46,41,0,132,981,45600,3893,1784,5,100,91.9,726.0
2025-04-15,Engineering,cpu,39,36,2,186,149,19163,4277,763,65,438,69.3,1023.0
2025-04-17,Engineering,gpu,36,34,1,423,83,127100,1460,910,27,73,90.7,2326.5
2025-04-19,Engineering,gpu,16,13,1,397,407,68249,2199,710,61,162,40.2,2183.5
2025-04-20,Engineering,priority,45,40,3,377,716,214367,541,1023,99,363,86.1,2073.5
2025-04-22,Engineering,interactive,6,5,0,52,434,12613,4723,350,71,439,41.5,286.0
2025-04-24,Engineering,interactive,49,47,3,15,155,7420,752,1964,16,174,41.8,82.5
2025-04-26,Engineering,debug,1,0,0,353,63,107098,143,1996,47,127,67.3,1941.5
2025-04-28,Engineering,debug,38,36,2,376,848,71069,3041,2474,86,294,59.7,2068.0
2025-04-28,Engineering,cpu,23,22,1,460,637,103300,4932,2484,106,70,84.2,2530.0
2025-05-02,Engineering,cpu,11,9,0,314,558,175148,3471,1092,61,283,59.8,1727.0
2025-05-04,Engineering,gpu,21,18,0,216,795,35367,3426,1611,36,332,87.5,1188.0
2025-05-06,Engineering,gpu,26,22,0,295,528,112173,2611,1759,90,88,54.4,1622.5
2025-05-07,Engineering,priority,35,33,1,333,337,39967,1329,1007,90,397,71.1,1831.5
2025-05-09,Engineering,priority,38,32,2,82,54,41809,836,789,110,318,80.2,451.0
2025-05-11,Engineering,interactive,9,7,0,232,678,83724,2351,1315,55,402,53.1,1276.0
2025-05-13,Engineering,interactive,31,28,1,446,770,155361,3233,792,105,452,60.8,2453.0
2025-05-15,Engineering,debug,26,23,0,179,128,52972,3862,2486,111,343,62.7,984.5
2025-05-17,Engineering,debug,5,4,0,176,399,29592,3636,1427,38,134,57.3,968.0
2025-05-19,Engineering,cpu,28,24,0,218,511,72591,2891,1596,103,175,56.1,1199.0
2025-05-21,Engineering,cpu,16,15,0,240,880,110641,554,1888,83,441,67.1,1320.0
2025-05-23,Engineering,gpu,20,17,0,57,957,26207,725,573,47,27,65.6,313.5
2025-05-25,Engineering,gpu,45,38,2,102,522,17807,1411,1037,70,309,45.0,561.0
2025-05-26,Engineering,priority,17,16,1,240,759,38605,1535,723,31,393,78.2,1320.0
2025-05-28,Engineering,interactive,3,2,0,494,531,188609,123,1382,56,443,51.5,2717.0
2025-05-28,Engineering,interactive,2,1,0,78,109,42436,93,570,13,103,48.8,429.0
2025-06-02,Engineering,debug,14,12,0,47,627,10487,3562,1387,67,96,34.1,258.5
2025-06-04,Engineering,debug,10,8,0,241,296,112620,3243,1800,14,56,94.9,1325.5
2025-06-06,Engineering,cpu,36,30,0,468,86,55126,4179,2168,53,471,93.1,2574.0
2025-06-08,Engineering,cpu,39,34,2,294,829,68502,3020,1407,55,453,67.7,1617.0
2025-06-10,Engineering,gpu,4,3,0,480,146,243934,3644,1953,50,476,40.9,2640.0
2025-06-12,Engineering,gpu,42,39,2,111,117,29173,1756,1542,3,277,35.9,610.5
2025-06-13,Engineering,priority,13,12,0,326,879,90497,1611,1188,77,235,67.5,1793.0
2025-06-15,Engineering,priority,31,29,1,54,955,25058,4785,1614,19,414,61.4,297.0
2025-06-17,Engineering,interactive,13,12,0,78,481,16927,3238,1021,2,208,51.9,429.0
2025-06-19,Engineering,interactive,19,17,0,202,111,71585,2642,80,46,279,48.5,1111.0
2025-06-21,Engineering,debug,37,35,1,60,356,12620,954,2183,37,13,38.5,330.0
2025-06-23,Engineering,debug,39,33,0,428,642,204594,1126,1485,21,354,74.9,2354.0
2025-06-25,Engineering,cpu,43,40,0,472,278,52660,3200,1501,79,479,87.5,2596.0
2025-06-27,Engineering,cpu,48,44,2,359,643,125587,907,2305,42,473,52.2,1974.5
2025-06-28,Engineering,gpu,15,14,0,17,197,9961,3115,1769,109,441,79.3,93.5
2025-06-28,Engineering,priority,36,30,2,187,345,92853,4336,289,73,311,33.9,1028.5
2025-07-02,Engineering,priority,15,13,0,123,670,47838,4445,1534,106,382,49.9,676.5
2025-07-04,Engineering,interactive,31,29,1,398,779,172352,636,1333,19,61,94.5,2189.0
2025-07-06,Engineering,interactive,9,8,0,21,562,10328,306,936,76,451,58.4,115.5
2025-07-08,Engineering,debug,27,25,0,80,156,12354,4688,1179,6,152,74.8,440.0
2025-07-10,Engineering,debug,13,12,0,457,343,106936,4098,2133,89,325,46.9,2513.5
2025-07-12,Engineering,cpu,13,12,0,21,277,9434,1159,75,15,456,82.3,115.5
2025-07-14,Engineering,cpu,29,27,0,118,88,29181,4855,1897,31,398,57.3,649.0
2025-07-16,Engineering,gpu,47,42,3,422,860,223842,4314,289,38,73,69.4,2321.0
2025-07-18,Engineering,gpu,48,45,0,18,466,8477,3840,1229,30,384,79.9,99.0
2025-07-19,Engineering,priority,47,41,3,131,803,18403,1083,2437,42,150,47.3,720.5
2025-07-21,Engineering,priority,21,19,1,154,453,84558,55,275,118,308,61.3,847.0
2025-07-23,Engineering,interactive,9,8,0,199,890,116534,3976,1835,76,457,52.9,1094.5
2025-07-25,Engineering,interactive,42,39,2,103,838,49688,2498,326,102,224,31.7,566.5
2025-07-27,Engineering,debug,15,13,0,308,67,158789,612,1359,28,228,52.4,1694.0
2025-07-28,Engineering,debug,3,2,0,252,854,135383,4004,839,47,159,90.2,1386.0
2025-08-01,Engineering,cpu,15,13,0,208,72,105198,2431,1167,100,139,67.2,1144.0
2025-08-03,Engineering,cpu,23,22,1,335,756,38593,3335,1208,110,79,66.7,1842.5
2025-08-05,Engineering,gpu,29,25,2,194,864,34540,3428,495,28,358,61.8,1067.0
2025-08-06,Engineering,priority,44,42,0,180,748,77885,3952,1870,3,198,75.4,990.0
2025-08-08,Engineering,priority,15,13,0,140,598,29003,2305,2417,55,92,87.1,770.0
2025-08-10,Engineering,interactive,36,34,1,371,586,170444,3141,586,8,412,49.9,2040.5
2025-08-12,Engineering,interactive,29,27,1,100,76,13342,2220,2284,2,383,94.3,550.0
2025-08-14,Engineering,debug,44,41,1,55,880,18451,4370,1278,45,304,74.9,302.5
2025-08-16,Engineering,debug,5,4,0,348,447,86064,3966,6,19,478,83.0,1914.0
2025-08-18,Engineering,cpu,9,8,0,431,979,245688,3346,1233,92,327,76.4,2370.5
2025-08-20,Engineering,cpu,28,24,1,437,810,47765,2778,1979,45,459,91.8,2403.5
2025-08-22,Engineering,gpu,25,23,0,35,481,17503,1355,326,33,152,32.0,192.5
2025-08-24,Engineering,gpu,29,26,1,100,363,44354,675,2394,49,218,80.3,550.0
2025-08-25,Engineering,priority,48,46,2,263,112,97587,3416,17,15,287,34.5,1446.5
2025-08-27,Engineering,priority,2,1,0,448,931,50771,3373,1018,68,41,39.6,2464.0
2025-08-28,Engineering,interactive,22,20,0,133,683,57042,1586,780,26,467,55.6,731.5
2025-09-01,Engineering,interactive,10,9,0,448,400,100761,928,1151,77,254,68.9,2464.0
2025-09-03,Engineering,debug,42,39,0,153,870,27122,2177,1717,84,11,65.2,841.5
2025-09-05,Engineering,debug,36,34,0,370,76,153701,1192,2287,59,179,85.0,2035.0
2025-09-07,Engineering,cpu,12,10,0,385,327,165244,2498,2088,24,210,56.3,2117.5
2025-09-09,Engineering,cpu,29,27,1,101,918,31900,2501,786,67,255,32.0,555.5
2025-09-11,Engineering,gpu,34,30,2,429,866,83794,2034,487,61,469,74.9,2359.5
2025-09-12,Engineering,priority,49,48,2,483,597,137988,2802,756,119,244,61.3,2656.5
2025-09-14,Engineering,priority,18,16,0,15,672,1613,2419,2339,91,453,39.4,82.5
2025-09-16,Engineering,interactive,42,36,0,299,420,63555,1765,1886,24,265,71.6,1644.5
2025-09-18,Engineering,interactive,48,41,1,487,443,182597,2966,1865,6,440,35.3,2678.5
2025-09-20,Engineering,debug,31,27,1,230,571,40842,2548,781,15,148,74.7,1265.0
2025-09-22,Engineering,debug,6,5,0,342,630,35857,1024,1214,29,93,40.5,1881.0
2025-09-24,Engineering,cpu,38,33,2,127,473,18391,3836,1660,24,451,92.6,698.5
2025-09-26,Engineering,cpu,43,40,2,376,769,113402,2121,2170,85,218,94.7,2068.0
2025-09-28,Engineering,gpu,42,41,3,181,347,72553,4477,863,80,280,31.7,995.5
2025-09-28,Engineering,gpu,36,31,2,420,547,214498,3062,1370,58,366,83.6,2310.0
2025-10-01,Engineering,priority,28,26,1,378,425,38355,4891,412,117,252,51.1,2079.0
2025-10-03,Engineering,priority,24,22,0,102,547,51425,2618,2019,32,121,73.5,561.0
2025-10-05,Engineering,interactive,27,24,0,122,246,59939,4815,555,34,475,65.4,671.0
2025-10-07,Engineering,interactive,49,42,0,344,693,159066,3839,365,4,294,85.0,1892.0
2025-10-09,Engineering,debug,27,25,1,333,343,175891,3103,252,33,97,75.5,1831.5
2025-10-11,Engineering,debug,40,37,2,464,987,239919,563,1574,110,433,70.5,2552.0
2025-10-13,Engineering,cpu,29,27,0,378,922,119015,1550,1706,84,320,72.3,2079.0
2025-10-15,Engineering,cpu,49,47,2,222,438,61087,4131,354,47,143,58.9,1221.0
2025-10-17,Engineering,gpu,13,12,0,77,90,38986,275,1036,72,223,79.7,423.5
2025-10-18,Engineering,priority,17,15,0,110,416,53828,728,1563,14,395,73.4,605.0
2025-10-20,Engineering,priority,13,12,0,489,116,250095,1469,1760,85,32,40.5,2689.5
2025-10-22,Engineering,interactive,21,18,0,192,572,37735,4052,1838,21,144,65.2,1056.0
2025-10-24,Engineering,interactive,25,24,0,255,749,70260,767,2403,35,337,72.3,1402.5
2025-10-26,Engineering,debug,46,44,1,47,598,17178,3554,2009,104,448,65.8,258.5
2025-10-28,Engineering,debug,3,2,0,89,987,20893,1123,2142,27,189,68.2,489.5
2025-10-28,Engineering,cpu,22,21,1,306,810,54798,2320,1047,63,422,84.5,1683.0
2025-11-02,Engineering,cpu,46,43,2,255,319,60116,34,1707,71,31,64.6,1402.5
2025-11-04,Engineering,gpu,7,6,0,481,512,62302,4173,39,77,370,72.9,2645.5
2025-11-06,Engineering,gpu,3,2,0,0,656,0,820,1842,33,267,37.1,0.0
2025-11-07,Engineering,priority,26,23,0,76,440,16482,3673,2060,38,392,59.5,418.0
2025-11-09,Engineering,priority,40,36,0,6,818,1722,4879,2187,114,164,90.7,33.0
2025-11-11,Engineering,interactive,4,3,0,379,336,212783,1058,1363,94,249,57.5,2084.5
2025-11-13,Engineering,interactive,20,17,0,130,718,72214,2981,1688,112,38,68.9,715.0
2025-11-15,Engineering,debug,27,25,1,221,690,60828,1031,1969,34,466,46.4,1215.5
2025-11-17,Engineering,debug,3,2,0,58,601,6458,1305,2408,33,161,67.7,319.0
2025-11-19,Engineering,cpu,49,47,0,207,69,59579,2194,1667,71,405,64.8,1138.5
2025-11-21,Engineering,cpu,27,24,1,29,687,8344,1759,1611,116,17,48.8,159.5
2025-11-23,Engineering,gpu,17,15,0,241,974,52059,2168,1404,53,245,82.2,1325.5
2025-11-24,Engineering,priority,40,36,2,219,451,73207,4282,2464,79,251,69.1,1204.5
2025-11-26,Engineering,priority,27,25,0,422,668,166820,4222,1400,3,172,33.0,2321.0
2025-11-28,Engineering,interactive,8,6,0,125,44,39928,3342,2416,4,398,39.0,687.5
2025-11-28,Engineering,interactive,49,42,2,62,805,31116,2666,1549,58,221,58.4,341.0
2025-12-02,Engineering,debug,20,18,0,292,367,97631,3991,1224,112,412,32.3,1606.0
2025-12-04,Engineering,debug,32,27,0,447,392,173881,3182,1556,100,113,49.1,2458.5
2025-12-06,Engineering,cpu,3,2,0,128,279,34354,2346,1964,81,120,50.2,704.0
2025-12-08,Engineering,cpu,1,0,0,499,728,255049,4239,1074,44,300,42.3,2744.5
2025-12-10,Engineering,gpu,18,17,0,280,404,100916,2038,1513,79,240,55.8,1540.0
2025-12-12,Engineering,gpu,10,9,0,232,429,25911,4911,613,87,29,92.9,1276.0
2025-12-13,Engineering,priority,26,24,0,275,553,70836,2354,241,102,427,92.8,1512.5
2025-12-15,Engineering,priority,1,0,0,341,564,189720,1462,329,117,165,86.3,1875.5
2025-12-17,Engineering,interactive,23,21,0,192,837,72367,3594,900,17,333,63.7,1056.0
2025-12-19,Engineering,interactive,16,14,0,357,734,86562,541,861,119,255,56.8,1963.5
2025-12-21,Engineering,debug,3,2,0,36,202,14758,1621,718,119,419,49.0,198.0
2025-12-23,Engineering,debug,4,3,0,314,34,157478,1416,1799,46,307,90.9,1727.0
2025-12-25,Engineering,cpu,32,27,2,486,979,158308,2303,672,40,276,66.5,2673.0
2025-12-27,Engineering,cpu,4,3,0,480,577,263454,4206,757,69,98,31.2,2640.0
2025-12-28,Engineering,gpu,9,8,0,393,326,152622,621,1216,108,76,89.6,2161.5
2025-12-28,Engineering,priority,23,19,0,96,379,56436,3164,1476,29,208,63.6,528.0
2025-01-02,Medical Research,priority,25,21,0,345,775,199124,1111,2047,119,239,37.4,1897.5
2025-01-04,Medical Research,interactive,3,2,0,232,177,54542,4364,389,71,216,56.3,1276.0
2025-01-06,Medical Research,interactive,4,3,0,76,53,33331,1319,1798,102,172,38.4,418.0
2025-01-08,Medical Research,debug,6,5,0,416,808,113474,1503,1101,83,460,60.9,2288.0
2025-01-10,Medical Research,debug,2,1,0,290,255,120693,4340,2474,87,95,82.3,1595.0
2025-01-12,Medical Research,cpu,48,45,1,272,383,157354,1433,1285,80,430,31.1,1496.0
2025-01-14,Medical Research,cpu,40,36,2,180,683,89547,92,915,12,453,61.9,990.0
2025-01-16,Medical Research,gpu,5,4,0,29,821,10288,3651,1703,65,321,41.4,159.5
2025-01-18,Medical Research,gpu,30,25,1,446,110,154411,3567,566,33,123,42.0,2453.0
2025-01-19,Medical Research,priority,47,45,1,427,689,238798,1421,1945,82,106,55.7,2348.5
2025-01-21,Medical Research,priority,7,6,0,40,165,10925,2983,1382,44,427,55.9,220.0
2025-01-23,Medical Research,interactive,31,30,1,211,803,84738,3357,1620,75,220,76.5,1160.5
2025-01-25,Medical Research,interactive,41,35,2,394,771,234537,58,2219,28,454,72.4,2167.0
2025-01-27,Medical Research,debug,38,34,1,56,445,28767,2431,964,23,370,32.4,308.0
2025-01-28,Medical Research,debug,11,9,0,435,719,144882,458,263,55,165,37.6,2392.5
2025-02-01,Medical Research,cpu,7,6,0,435,217,120770,2771,556,102,354,56.7,2392.5
2025-02-03,Medical Research,cpu,20,18,0,208,926,54538,4990,137,6,475,53.7,1144.0
2025-02-05,Medical Research,gpu,23,19,0,135,458,36897,2020,1848,76,338,49.4,742.5
2025-02-06,Medical Research,priority,45,40,0,77,379,8547,4780,1413,7,194,64.8,423.5
2025-02-08,Medical Research,priority,30,28,1,369,263,100104,1918,2018,114,98,78.0,2029.5
2025-02-10,Medical Research,interactive,19,17,0,5,391,2058,3554,685,83,333,50.2,27.5
2025-02-12,Medical Research,interactive,34,28,1,414,61,177977,3304,2113,91,149,83.7,2277.0
2025-02-14,Medical Research,debug,19,17,0,235,428,140549,1874,1261,76,219,72.3,1292.5
2025-02-16,Medical Research,debug,14,12,0,376,233,213481,2380,19,93,142,63.2,2068.0
2025-02-18,Medical Research,cpu,47,40,3,125,224,67114,3847,1085,110,368,45.6,687.5
2025-02-20,Medical Research,cpu,33,30,1,116,66,35767,4345,2445,115,441,52.5,638.0
2025-02-22,Medical Research,gpu,31,27,1,455,713,250780,3128,92,49,387,91.8,2502.5
2025-02-24,Medical Research,gpu,26,23,0,382,974,219234,4815,1934,107,96,40.5,2101.0
2025-02-25,Medical Research,priority,49,45,1,380,694,50240,2287,1974,94,398,80.1,2090.0
2025-02-27,Medical Research,priority,24,23,1,304,857,51635,735,1398,27,464,83.8,1672.0
2025-02-28,Medical Research,interactive,6,5,0,410,250,92292,3730,445,117,247,70.5,2255.0
2025-03-01,Medical Research,interactive,38,36,0,410,27,140005,3664,1144,88,165,59.8,2255.0
2025-03-03,Medical Research,debug,42,40,2,446,690,181554,2629,2129,94,422,33.1,2453.0
2025-03-05,Medical Research,debug,26,24,1,167,823,33418,4412,1785,53,321,60.4,918.5
2025-03-07,Medical Research,cpu,20,17,1,374,571,77966,2511,2249,92,92,57.0,2057.0
2025-03-09,Medical Research,cpu,26,22,1,245,339,42411,1896,205,86,38,80.9,1347.5
2025-03-11,Medical Research,gpu,7,5,0,349,105,192357,3093,2082,76,131,47.6,1919.5
2025-03-12,Medical Research,priority,38,32,2,263,885,61973,1728,790,97,185,75.3,1446.5
2025-03-14,Medical Research,priority,27,23,0,253,265,147368,3720,989,33,478,73.7,1391.5
2025-03-16,Medical Research,interactive,15,13,1,166,589,87745,1113,1189,65,234,46.5,913.0
2025-03-18,Medical Research,interactive,1,0,0,189,109,56666,435,2307,49,404,32.4,1039.5
2025-03-20,Medical Research,debug,13,12,0,157,665,59854,2521,2219,103,72,69.0,863.5
2025-03-22,Medical Research,debug,36,30,2,233,607,120746,737,646,70,176,74.4,1281.5
2025-03-24,Medical Research,cpu,9,8,0,170,327,31670,3860,1991,104,264,59.6,935.0
2025-03-26,Medical Research,cpu,38,35,2,2,93,880,544,2119,13,368,87.9,11.0
2025-03-28,Medical Research,gpu,4,3,0,440,603,49810,1768,1381,24,114,68.2,2420.0
2025-03-28,Medical Research,gpu,33,31,1,162,468,32659,561,1942,76,75,84.5,891.0
2025-04-01,Medical Research,priority,23,21,0,387,471,135799,4332,1253,95,119,48.1,2128.5
2025-04-03,Medical Research,priority,11,10,0,128,54,52483,2054,848,78,18,80.7,704.0
2025-04-05,Medical Research,interactive,45,39,2,197,795,84514,1818,2013,41,401,60.6,1083.5
2025-04-07,Medical Research,interactive,32,28,0,472,958,88216,4883,2415,12,98,33.3,2596.0
2025-04-09,Medical Research,debug,16,15,0,415,810,155056,1923,2419,21,119,40.8,2282.5
2025-04-11,Medical Research,debug,48,44,3,45,898,14252,1741,2403,26,82,63.8,247.5
2025-04-13,Medical Research,cpu,23,22,1,257,194,106633,112,67,32,87,32.0,1413.5
2025-04-15,Medical Research,cpu,16,13,1,195,608,57159,3459,760,29,362,77.4,1072.5
2025-04-17,Medical Research,gpu,22,18,0,342,214,80162,4065,1529,102,406,49.9,1881.0
2025-04-18,Medical Research,priority,17,15,0,237,849,32265,4529,1564,83,125,48.6,1303.5
2025-04-20,Medical Research,priority,24,23,1,277,416,164851,2646,513,61,43,60.8,1523.5
2025-04-22,Medical Research,interactive,43,40,2,151,35,40578,3933,2023,52,221,50.1,830.5
2025-04-24,Medical Research,interactive,42,40,0,345,27,131819,3971,2097,116,300,79.2,1897.5
2025-04-26,Medical Research,debug,35,31,0,68,510,22672,4279,2450,87,225,68.5,374.0
2025-04-28,Medical Research,debug,37,33,1,365,305,38285,2945,1138,29,196,68.7,2007.5
2025-04-28,Medical Research,cpu,4,3,0,46,147,13832,464,2044,59,441,72.7,253.0
2025-05-02,Medical Research,cpu,9,8,0,301,323,162130,4453,179,84,270,60.8,1655.5
2025-05-04,Medical Research,gpu,15,13,0,110,764,19345,933,557,41,430,53.0,605.0
2025-05-06,Medical Research,gpu,34,33,1,130,47,76842,1863,1420,39,207,93.1,715.0
2025-05-07,Medical Research,priority,6,5,0,354,298,115460,4940,1428,119,365,50.1,1947.0
2025-05-09,Medical Research,priority,4,3,0,238,765,55653,2930,371,79,407,35.0,1309.0
2025-05-11,Medical Research,interactive,1,0,0,346,435,105852,2770,822,99,153,94.1,1903.0
2025-05-13,Medical Research,interactive,14,12,0,180,436,58290,4458,1822,102,155,37.9,990.0
2025-05-15,Medical Research,debug,17,16,1,340,666,166728,4676,1174,85,442,72.1,1870.0
2025-05-17,Medical Research,debug,44,39,2,300,17,100641,2430,1845,99,19,79.8,1650.0
2025-05-19,Medical Research,cpu,37,34,2,456,782,207641,1353,1303,59,61,46.3,2508.0
2025-05-21,Medical Research,cpu,22,20,0,85,63,48774,1042,402,27,338,54.1,467.5
2025-05-23,Medical Research,gpu,36,32,1,365,319,158815,4272,1210,110,339,72.7,2007.5
2025-05-24,Medical Research,priority,23,21,1,329,276,89178,1437,280,76,390,64.3,1809.5
2025-05-26,Medical Research,priority,35,30,0,461,619,152726,3857,1309,28,99,93.8,2535.5
2025-05-28,Medical Research,interactive,43,39,1,216,812,84703,4739,1642,65,388,49.4,1188.0
2025-05-28,Medical Research,interactive,10,9,0,22,392,9674,3722,437,32,38,92.4,121.0
2025-06-02,Medical Research,debug,14,12,0,126,428,18194,4307,1574,51,197,43.3,693.0
2025-06-04,Medical Research,debug,32,30,2,315,338,50402,2839,65,74,32,93.0,1732.5
2025-06-06,Medical Research,cpu,19,18,0,190,459,102981,4122,1587,29,317,80.2,1045.0
2025-06-08,Medical Research,cpu,40,38,1,430,30,43374,706,2271,111,322,75.8,2365.0
2025-06-10,Medical Research,gpu,28,24,1,270,748,69160,2396,924,92,169,34.8,1485.0
2025-06-12,Medical Research,gpu,15,12,0,168,706,35808,2591,1419,100,196,36.7,924.0
2025-06-13,Medical Research,priority,49,41,0,433,297,171023,1496,2288,110,340,34.6,2381.5
2025-06-15,Medical Research,priority,5,4,0,439,104,72909,4504,451,25,78,43.2,2414.5
2025-06-17,Medical Research,interactive,39,34,1,494,261,110690,652,1003,91,250,63.3,2717.0
2025-06-19,Medical Research,interactive,7,6,0,309,25,49142,1352,1682,96,107,63.0,1699.5
2025-06-21,Medical Research,debug,43,39,1,236,950,73100,1824,1738,57,36,59.3,1298.0
2025-06-23,Medical Research,debug,14,13,0,175,282,34635,929,315,54,447,64.7,962.5
2025-06-25,Medical Research,cpu,35,30,0,60,808,35627,2384,27,94,301,39.8,330.0
2025-06-27,Medical Research,cpu,36,34,1,197,947,75158,236,1770,10,426,51.1,1083.5
2025-06-28,Medical Research,gpu,8,7,0,408,665,75342,1263,1705,29,325,57.9,2244.0
2025-06-28,Medical Research,priority,7,6,0,51,268,7041,1579,1281,26,473,78.0,280.5
2025-07-02,Medical Research,priority,3,2,0,26,14,5867,1759,440,27,451,56.7,143.0
2025-07-04,Medical Research,interactive,16,14,1,132,515,52222,2365,1594,57,153,41.6,726.0
2025-07-06,Medical Research,interactive,39,37,1,55,362,8631,3135,279,1,479,77.1,302.5
2025-07-08,Medical Research,debug,2,1,0,4,421,1564,3610,1624,101,28,34.8,22.0
2025-07-10,Medical Research,debug,24,22,1,412,244,54154,3638,815,25,47,59.0,2266.0
2025-07-12,Medical Research,cpu,33,31,1,0,481,0,4960,950,113,81,34.2,0.0
2025-07-14,Medical Research,cpu,38,33,1,372,871,183546,3541,2221,73,193,69.3,2046.0
2025-07-16,Medical Research,gpu,41,36,1,1,244,301,4685,388,105,30,34.6,5.5
2025-07-18,Medical Research,gpu,37,32,1,272,861,93045,2056,1279,29,164,52.4,1496.0
2025-07-19,Medical Research,priority,3,2,0,337,306,107356,1449,497,17,151,94.5,1853.5
2025-07-21,Medical Research,priority,32,27,0,330,299,49588,546,554,104,323,83.7,1815.0
2025-07-23,Medical Research,interactive,5,4,0,212,353,122859,3669,2328,89,195,52.7,1166.0
2025-07-25,Medical Research,interactive,47,45,0,406,421,164268,743,1224,33,301,62.9,2233.0
2025-07-27,Medical Research,debug,36,31,1,469,294,114199,4465,423,22,405,43.3,2579.5
2025-07-28,Medical Research,debug,32,30,0,133,410,14132,130,1832,42,205,93.2,731.5
2025-08-01,Medical Research,cpu,34,31,1,340,152,163433,845,1308,97,17,74.9,1870.0
2025-08-03,Medical Research,cpu,33,30,1,173,319,23348,3920,1251,4,212,33.8,951.5
2025-08-05,Medical Research,gpu,30,26,0,145,120,77925,2619,639,90,469,77.0,797.5
2025-08-06,Medical Research,priority,18,16,1,363,130,76328,3023,2440,7,466,85.1,1996.5
2025-08-08,Medical Research,priority,4,3,0,387,146,118410,2476,1733,24,143,39.4,2128.5
2025-08-10,Medical Research,interactive,33,28,1,346,617,87836,1355,2105,77,279,60.7,1903.0
2025-08-12,Medical Research,interactive,38,34,2,294,367,51623,3564,2411,52,219,32.5,1617.0
2025-08-14,Medical Research,debug,14,13,0,191,518,42126,681,2437,71,50,30.1,1050.5
2025-08-16,Medical Research,debug,20,19,1,321,68,67449,3262,252,24,205,31.4,1765.5
2025-08-18,Medical Research,cpu,7,6,0,164,916,55713,4961,316,101,384,91.3,902.0
2025-08-20,Medical Research,cpu,26,24,1,132,171,17761,2257,1974,44,463,69.6,726.0
2025-08-22,Medical Research,gpu,39,33,0,174,175,55449,1483,7,55,406,77.8,957.0
2025-08-24,Medical Research,gpu,25,23,1,356,304,120338,3176,1534,20,103,41.1,1958.0
2025-08-25,Medical Research,priority,43,40,0,232,737,51436,4090,253,29,313,42.5,1276.0
2025-08-27,Medical Research,priority,31,29,0,158,189,88245,4672,165,29,77,38.1,869.0
2025-08-28,Medical Research,interactive,16,15,0,406,588,103585,3329,1652,119,80,62.5,2233.0
2025-09-01,Medical Research,interactive,39,35,0,485,603,186204,3419,1352,7,19,39.7,2667.5
2025-09-03,Medical Research,debug,27,25,0,357,614,52383,2295,839,108,250,45.3,1963.5
2025-09-05,Medical Research,debug,49,43,1,382,271,219393,3193,745,19,198,43.3,2101.0
2025-09-07,Medical Research,cpu,45,39,2,132,298,20147,4160,1923,46,215,46.4,726.0
2025-09-09,Medical Research,cpu,23,19,0,210,403,24708,4194,778,31,375,81.2,1155.0
2025-09-11,Medical Research,gpu,49,44,3,205,137,115112,3629,592,110,224,38.7,1127.5
