Date,Switch,Port,TX_Bytes,RX_Bytes,TX_Packets,RX_Packets,TX_Errors,RX_Errors,Link_Downed,Symbol_Errors,Port_Utilization_PCT
2025-02-07,Spine-1,17,110095795,146438951,26878,35751,0,1,0,6,74.8
2025-02-07,Spine-1,26,945045859,340982373,230724,83247,2,0,0,3,71.6
2025-02-07,Spine-2,4,993630523,573620096,242585,140043,2,2,0,3,56.3
2025-02-07,Spine-2,13,462885262,227486735,113009,55538,0,1,0,3,72.3
2025-02-07,Spine-2,23,500667947,110256465,122233,26918,1,0,0,2,82.0
2025-02-07,Spine-2,32,445853177,760423320,108850,185650,2,2,0,2,70.0
2025-02-08,Spine-1,10,890421102,107050973,217387,26135,1,1,0,9,81.6
2025-02-08,Spine-1,19,431790052,455643982,105417,111241,2,1,0,8,64.1
2025-02-08,Spine-1,29,534450370,362670553,130481,88542,1,1,0,5,72.3
2025-02-08,Spine-2,7,28744683,940258307,7017,229555,0,1,0,0,46.9
2025-02-08,Spine-2,16,838708508,687180916,204762,167768,1,0,0,8,80.2
2025-02-08,Spine-2,26,163828403,114518189,39997,27958,0,2,0,8,39.7
2025-02-09,Spine-1,3,130945852,366644807,31969,89512,0,1,0,1,23.2
2025-02-09,Spine-1,13,309981952,510074469,75679,124529,2,0,0,3,79.7
2025-02-09,Spine-1,22,496982483,808696992,121333,197435,0,2,0,3,84.1
2025-02-09,Spine-1,32,194698151,814551545,47533,198865,0,2,0,5,41.1
2025-02-09,Spine-2,9,563409274,356661144,137551,87075,0,0,0,9,41.0
2025-02-09,Spine-2,19,588103640,35368260,143579,8634,1,2,0,3,73.7
2025-02-09,Spine-2,29,535968170,514113584,130851,125516,0,1,0,0,48.5
2025-02-10,Spine-1,6,348912552,346889543,85183,84689,2,0,0,2,72.5
2025-02-10,Spine-1,16,978657542,289842520,238930,70762,0,2,0,4,33.2
2025-02-10,Spine-1,25,566304796,127470972,138258,31120,0,0,0,7,68.3
2025-02-10,Spine-2,3,477597347,617147279,116600,150670,2,0,0,0,83.8
2025-02-10,Spine-2,12,872173245,539299315,212932,131664,0,1,0,9,71.0
2025-02-10,Spine-2,22,475009602,548856824,115969,133998,0,1,0,2,60.6
2025-02-10,Spine-2,31,460748692,747400660,112487,182470,1,1,0,8,36.5
2025-02-11,Spine-1,9,732593702,985594620,178855,240623,1,1,0,5,55.0
2025-02-11,Spine-1,19,903421870,429665233,220561,104898,1,0,0,9,41.0
2025-02-11,Spine-1,28,532669812,287869789,130046,70280,2,1,0,7,64.1
2025-02-11,Spine-2,6,291779919,296009837,71235,72268,2,0,0,5,77.5
2025-02-11,Spine-2,15,248252383,577978092,60608,141107,1,0,0,2,77.9
2025-02-11,Spine-2,25,776005267,90503834,189454,22095,1,2,0,6,61.7
2025-02-12,Spine-1,2,750247438,529726326,183165,129327,0,0,0,3,24.3
2025-02-12,Spine-1,12,211311860,11324457,51589,2764,1,0,0,8,35.5
2025-02-12,Spine-1,21,630148384,288182325,153844,70357,2,0,0,6,71.9
2025-02-12,Spine-1,31,495227224,451625523,120905,110260,1,0,0,5,31.5
2025-02-12,Spine-2,8,612846879,780479783,149620,190546,1,2,0,9,26.9
2025-02-12,Spine-2,18,358601950,628813495,87549,153518,1,2,0,9,79.8
2025-02-12,Spine-2,28,63091005,859318504,15403,209794,1,0,0,2,44.8
2025-02-12,Leaf-1,5,178630189,294971787,43610,72014,2,0,0,0,59.7
2025-02-12,Leaf-1,15,586387865,781465345,143161,190787,0,3,0,16,57.0
2025-02-12,Leaf-1,24,484185446,502053507,118209,122571,4,4,0,2,72.8
2025-02-12,Leaf-1,34,847673412,327627147,206951,79987,4,4,0,18,90.0
2025-02-12,Leaf-2,9,681072564,89689769,166277,21896,3,4,0,0,33.1
2025-02-12,Leaf-2,19,463889493,632387807,113254,154391,3,0,0,5,84.6
2025-02-12,Leaf-2,28,16071764,998090177,3923,243674,2,0,0,4,80.2
2025-02-12,Leaf-3,4,711056780,980082493,173597,239277,1,2,0,5,41.0
2025-02-12,Leaf-3,14,558889122,482067133,136447,117692,2,1,0,17,94.3
2025-02-12,Leaf-3,23,362257122,952494167,88441,232542,1,1,0,0,31.6
2025-02-12,Leaf-3,33,12059222,753951944,2944,184070,3,2,0,14,32.3
2025-02-12,Leaf-4,8,200925650,598297009,49054,146068,4,1,0,0,83.6
2025-02-12,Leaf-4,18,724073008,643297859,176775,157055,4,1,0,2,39.3
2025-02-12,Leaf-4,27,422694550,863816193,103196,210892,1,4,0,17,72.2
2025-02-13,Spine-1,3,668175162,772421827,163128,188579,1,2,0,7,81.3
2025-02-13,Spine-1,12,877278895,437046496,214179,106700,1,1,0,9,40.8
2025-02-13,Spine-1,22,681858831,955778161,166469,233344,1,2,0,7,47.3
2025-02-13,Spine-1,32,280321667,989312423,68437,241531,0,0,0,8,20.2
2025-02-13,Spine-2,9,132367243,643709703,32316,157155,0,2,0,7,44.5
2025-02-13,Spine-2,19,457473590,572011042,111687,139651,1,2,0,1,42.3
2025-02-13,Spine-2,28,325241816,638935242,79404,155990,0,0,0,4,43.7
2025-02-14,Spine-1,6,551270517,868287483,134587,211984,2,2,0,8,42.5
2025-02-14,Spine-1,15,138734077,439895997,33870,107396,1,1,0,1,33.1
2025-02-14,Spine-1,25,893505026,511018421,218140,124760,0,0,0,1,40.5
2025-02-14,Spine-2,2,454117427,894911499,110868,218484,2,1,0,0,34.0
2025-02-14,Spine-2,12,845011899,755885851,206301,184542,2,2,0,3,81.6
2025-02-14,Spine-2,22,92634185,198455614,22615,48451,1,2,0,1,43.1
2025-02-14,Spine-2,31,360163043,645734633,87930,157650,2,0,0,4,52.3
2025-02-15,Spine-1,9,493452022,682884395,120471,166719,1,2,0,1,62.3
2025-02-15,Spine-1,18,196346138,466505676,47936,113892,0,0,0,5,27.3
2025-02-15,Spine-1,28,969603087,563979258,236719,137690,0,2,0,0,43.9
2025-02-15,Spine-2,5,473592680,408792095,115623,99802,0,1,0,3,80.6
2025-02-15,Spine-2,15,641738827,587941185,156674,143540,0,0,0,0,50.1
2025-02-15,Spine-2,24,257074296,405051748,62762,98889,1,2,0,0,33.0
2025-02-16,Spine-1,2,861365897,498326589,210294,121661,2,2,0,0,72.2
2025-02-16,Spine-1,11,239324266,982962458,58428,239981,1,2,0,0,76.5
2025-02-16,Spine-1,21,332287988,629193280,81124,153611,1,0,0,9,56.8
2025-02-16,Spine-1,31,700157436,165582847,170936,40425,2,2,0,0,43.1
2025-02-16,Spine-2,8,863700189,833674066,210864,203533,0,2,0,0,84.8
2025-02-16,Spine-2,18,148059571,707331789,36147,172688,1,2,0,1,30.1
2025-02-16,Spine-2,27,189006808,272615083,46144,66556,0,1,0,1,75.2
2025-02-17,Spine-1,5,187112645,49099846,45681,11987,1,0,0,6,35.5
2025-02-17,Spine-1,14,945972885,236536168,230950,57748,0,0,0,7,31.6
2025-02-17,Spine-1,24,616326004,338497933,150470,82641,0,0,0,9,25.4
2025-02-17,Spine-2,1,841945164,421647908,205553,102941,0,0,0,1,35.8
2025-02-17,Spine-2,11,561974912,865310066,137200,211257,1,1,0,9,65.6
2025-02-17,Spine-2,21,61791723,484946830,15085,118395,2,2,0,4,39.1
2025-02-17,Spine-2,30,890233895,646977224,217342,157953,1,0,0,9,38.4
2025-02-18,Spine-1,8,802719300,921210338,195976,224904,1,2,0,5,59.2
2025-02-18,Spine-1,17,837337150,30650105,204428,7482,0,0,0,4,53.8
2025-02-18,Spine-1,27,967193386,925141993,236131,225864,0,2,0,9,32.0
2025-02-18,Spine-2,4,513000808,568461255,125244,138784,1,2,0,9,46.2
2025-02-18,Spine-2,14,107756618,760512258,26307,185671,2,0,0,0,68.1
2025-02-18,Spine-2,23,911232768,264916707,222468,64676,1,0,0,1,30.9
2025-02-19,Spine-1,1,963882750,250228289,235322,61090,2,0,0,5,59.5
2025-02-19,Spine-1,11,378194613,323182532,92332,78901,2,0,0,6,22.0
2025-02-19,Spine-1,20,123103248,55830830,30054,13630,0,1,0,1,45.4
2025-02-19,Spine-1,30,251455946,754533023,61390,184212,2,1,0,3,45.0
2025-02-19,Spine-2,7,703213006,270652688,171682,66077,2,0,0,5,59.3
2025-02-19,Spine-2,17,624016951,873499299,152347,213256,1,1,0,6,55.7
2025-02-19,Spine-2,26,62959026,889100979,15370,217065,0,0,0,2,25.9
2025-02-19,Leaf-1,4,723478958,83561841,176630,20400,2,1,0,15,92.3
2025-02-19,Leaf-1,13,846685656,875455515,206710,213734,3,1,0,15,45.1
2025-02-19,Leaf-1,23,802032081,203153620,195808,49598,3,4,0,2,90.8
2025-02-19,Leaf-1,32,667100782,318693787,162866,77806,0,2,0,6,50.7
2025-02-19,Leaf-2,8,354037474,190670469,86434,46550,4,4,0,8,39.0
2025-02-19,Leaf-2,18,963871926,349750204,235320,85388,3,2,0,4,86.5
2025-02-19,Leaf-2,27,973772146,80923849,237737,19756,3,4,0,1,30.2
2025-02-19,Leaf-3,3,358349060,903126036,87487,220489,4,4,0,3,52.5
2025-02-19,Leaf-3,12,905424162,347989357,221050,84958,3,4,0,7,89.4
2025-02-19,Leaf-3,22,711150613,460563066,173620,112442,3,1,0,19,91.0
2025-02-19,Leaf-3,31,208540865,921970678,50913,225090,4,4,0,2,88.4
2025-02-19,Leaf-4,7,975950333,490248403,238269,119689,0,3,0,13,73.3
2025-02-19,Leaf-4,16,335836148,924065183,81991,225601,0,0,0,12,41.6
2025-02-19,Leaf-4,26,165446896,575095749,40392,140404,3,2,0,7,75.2
2025-02-20,Spine-1,2,403491535,334756200,98508,81727,0,1,0,7,76.7
2025-02-20,Spine-1,11,10023045,406962950,2447,99356,0,0,0,5,75.3
2025-02-20,Spine-1,21,391163523,859579867,95498,209858,2,1,0,5,64.0
2025-02-20,Spine-1,30,244038708,941898582,59579,229955,2,1,0,8,38.7
2025-02-20,Spine-2,8,202401846,147709469,49414,36061,1,2,0,5,37.9
2025-02-20,Spine-2,17,203867394,846550866,49772,206677,2,0,0,3,54.7
2025-02-20,Spine-2,27,614299241,195209151,149975,47658,1,0,0,3,27.2
2025-02-21,Spine-1,4,160473696,850469790,39178,207634,2,0,0,2,37.7
2025-02-21,Spine-1,14,677003763,871900088,165284,212866,1,0,0,2,72.9
2025-02-21,Spine-1,24,884944129,437045085,216050,106700,0,1,0,8,77.2
2025-02-21,Spine-2,1,200781681,427672555,49018,104412,1,2,0,4,21.6
2025-02-21,Spine-2,11,105424662,343213840,25738,83792,0,1,0,7,50.2
2025-02-21,Spine-2,20,200911799,222870160,49050,54411,1,0,0,1,54.6
2025-02-21,Spine-2,30,217091532,905959225,53000,221181,0,1,0,0,20.3
2025-02-22,Spine-1,7,122307467,960436669,29860,234481,2,0,0,9,23.1
2025-02-22,Spine-1,17,685642166,939859438,167393,229457,1,0,0,4,20.5
2025-02-22,Spine-1,26,500841180,903420905,122275,220561,0,2,0,1,69.8
2025-02-22,Spine-2,4,405017288,375507191,98881,91676,0,2,0,0,72.8
2025-02-22,Spine-2,14,576299363,481121405,140698,117461,2,2,0,8,34.7
2025-02-22,Spine-2,23,49554005,992920586,12098,242412,2,2,0,5,67.9
2025-02-23,Spine-1,1,439703703,640940684,107349,156479,0,2,0,7,42.7
2025-02-23,Spine-1,10,203883676,576317309,49776,140702,1,2,0,2,42.8
2025-02-23,Spine-1,20,384104200,248830784,93775,60749,1,1,0,1,63.8
2025-02-23,Spine-1,29,912381903,94052268,222749,22961,1,2,0,1,84.8
2025-02-23,Spine-2,7,325124498,461503499,79376,112671,1,1,0,5,32.1
2025-02-23,Spine-2,16,205198492,616421453,50097,150493,0,2,0,4,65.4
2025-02-23,Spine-2,26,24804957,651003251,6055,158936,2,1,0,5,66.3
2025-02-24,Spine-1,3,83247616,688763479,20324,168155,2,2,0,4,84.1
2025-02-24,Spine-1,13,798548220,558248140,194958,136291,2,1,0,8,81.2
2025-02-24,Spine-1,23,481827766,283211696,117633,69143,2,1,0,9,41.2
2025-02-24,Spine-1,32,430250510,737877643,105041,180145,0,1,0,4,29.6
2025-02-24,Spine-2,10,734308385,462457377,179274,112904,0,2,0,0,37.1
2025-02-24,Spine-2,19,463525644,809983887,113165,197749,0,1,0,6,72.2
2025-02-24,Spine-2,29,649880844,692919472,158662,169169,0,2,0,4,67.0
2025-02-25,Spine-1,6,987402254,807899190,241065,197241,2,1,0,1,62.1
2025-02-25,Spine-1,16,21406342,996749350,5226,243347,2,2,0,1,54.8
2025-02-25,Spine-1,25,961113024,739275244,234646,180487,1,0,0,6,62.0
2025-02-25,Spine-2,3,293213012,342638577,71585,83651,1,0,0,9,58.8
2025-02-25,Spine-2,13,466735365,181948574,113949,44421,1,0,0,7,35.9
2025-02-25,Spine-2,22,672106555,485010160,164088,118410,0,2,0,4,35.7
2025-02-25,Spine-2,32,765116284,406425861,186795,99225,1,0,0,4,21.3
2025-02-26,Spine-1,9,197764592,796745445,48282,194517,1,1,0,7,63.0
2025-02-26,Spine-1,19,442469449,734814789,108024,179398,2,0,0,5,48.6
2025-02-26,Spine-1,28,273702163,906832086,66821,221394,1,2,0,9,27.6
2025-02-26,Spine-2,6,215624940,568539701,52642,138803,1,0,0,3,78.3
2025-02-26,Spine-2,15,308847566,47310074,75402,11550,1,1,0,3,58.5
2025-02-26,Spine-2,25,944397384,806881578,230565,196992,0,0,0,8,31.4
2025-02-26,Leaf-1,3,943947280,755158832,230455,184364,1,0,0,16,31.6
2025-02-26,Leaf-1,12,559851523,342731565,136682,83674,3,1,0,3,40.3
2025-02-26,Leaf-1,22,128624108,601069219,31402,146745,4,0,0,10,75.0
2025-02-26,Leaf-1,31,274146903,409310497,66930,99929,2,3,0,5,73.1
2025-02-26,Leaf-2,7,241941935,453888612,59067,110812,4,3,0,13,77.0
2025-02-26,Leaf-2,16,636985572,326427063,155514,79694,4,2,0,11,70.4
2025-02-26,Leaf-2,26,422142354,820196622,103062,200243,2,0,0,6,65.3
2025-02-26,Leaf-3,1,475046065,429505737,115978,104859,1,4,0,15,46.3
2025-02-26,Leaf-3,11,877404187,770071153,214210,188005,1,1,0,10,36.5
2025-02-26,Leaf-3,21,373977143,930626558,91303,227203,3,0,0,1,70.3
2025-02-26,Leaf-3,30,590433700,744461466,144148,181753,1,1,0,18,42.6
2025-02-26,Leaf-4,6,879449556,199598144,214709,48730,0,0,0,19,31.9
2025-02-26,Leaf-4,15,820229844,152700476,200251,37280,3,3,0,6,57.2
2025-02-26,Leaf-4,25,682515218,593651039,166629,144934,0,0,0,4,78.8
2025-02-26,Leaf-4,34,201366287,334473162,49161,81658,1,0,0,16,80.0
2025-02-27,Spine-1,10,783691397,462195386,191330,112840,0,0,0,2,59.3
2025-02-27,Spine-1,19,422566868,155273572,103165,37908,1,2,0,2,35.2
2025-02-27,Spine-1,29,524737975,42296885,128109,10326,0,1,0,0,75.6
2025-02-27,Spine-2,6,952194103,954944117,232469,233140,0,2,0,3,83.7
2025-02-27,Spine-2,16,39864386,724966841,9732,176993,0,1,0,8,47.2
2025-02-27,Spine-2,26,736980068,253576360,179926,61908,1,2,0,7,78.7
2025-02-28,Spine-1,3,360650699,167224623,88049,40826,0,1,0,9,43.7
2025-02-28,Spine-1,13,774642675,763794666,189121,186473,1,1,0,3,27.5
2025-02-28,Spine-1,22,531128846,552947700,129670,134996,1,2,0,1,63.2
2025-02-28,Spine-1,32,659991549,191416617,161130,46732,2,2,0,9,31.1
2025-02-28,Spine-2,9,906118112,676277231,221220,165106,0,0,0,1,76.5
2025-02-28,Spine-2,19,634159859,254809132,154824,62209,1,0,0,4,29.7
2025-02-28,Spine-2,28,813590781,207633814,198630,50691,1,0,0,0,39.7
2025-03-01,Spine-1,6,292475468,288882851,71405,70528,1,1,0,8,55.1
2025-03-01,Spine-1,16,778355299,232891860,190028,56858,1,2,0,3,29.9
2025-03-01,Spine-1,25,733882955,134172436,179170,32756,1,1,0,7,63.2
2025-03-01,Spine-2,3,548171619,886164273,133830,216348,1,2,0,1,26.4
2025-03-01,Spine-2,12,939176712,798153170,229291,194861,1,1,0,3,54.7
2025-03-01,Spine-2,22,889222911,27360248,217095,6679,0,1,0,4,40.3
2025-03-01,Spine-2,31,107325206,554135765,26202,135287,1,0,0,3,82.6
2025-03-02,Spine-1,9,716683808,976469127,174971,238395,2,0,0,0,38.7
2025-03-02,Spine-1,18,687281442,38832506,167793,9480,0,0,0,2,69.0
2025-03-02,Spine-1,28,118121056,139731907,28838,34114,2,0,0,6,36.8
2025-03-02,Spine-2,6,995928000,575175122,243146,140423,2,2,0,0,73.1
2025-03-02,Spine-2,15,933942802,843287449,228013,205880,1,2,0,8,67.2
2025-03-02,Spine-2,25,763351845,771857420,186365,188441,1,1,0,2,70.8
2025-03-03,Spine-1,2,779872134,624732937,190398,152522,0,1,0,4,41.9
2025-03-03,Spine-1,12,852643021,680529262,208164,166144,1,2,0,4,44.7
2025-03-03,Spine-1,21,727667546,868274639,177653,211981,2,0,0,4,67.7
2025-03-03,Spine-1,31,309716807,512328051,75614,125080,1,2,0,9,28.1
2025-03-03,Spine-2,8,169428837,724240303,41364,176816,2,0,0,4,41.1
2025-03-03,Spine-2,18,84575816,464052252,20648,113294,2,2,0,3,78.9
2025-03-03,Spine-2,28,272397029,798966631,66503,195060,2,1,0,8,50.6
2025-03-04,Spine-1,5,300977935,173100104,73480,42260,1,1,0,1,68.3
2025-03-04,Spine-1,15,311839894,336770301,76132,82219,2,0,0,3,72.9
2025-03-04,Spine-1,24,914249544,738736488,223205,180355,0,1,0,1,52.0
2025-03-04,Spine-2,2,330991147,340794946,80808,83201,2,0,0,8,39.6
2025-03-04,Spine-2,11,399521720,471340499,97539,115073,0,0,0,6,35.6
2025-03-04,Spine-2,21,157046296,210028885,38341,51276,2,0,0,0,37.9
2025-03-04,Spine-2,30,969258563,365565772,236635,89249,0,0,0,4,25.4
2025-03-05,Spine-1,8,343607595,173557702,83888,42372,2,1,0,4,37.3
2025-03-05,Spine-1,17,675585651,127035482,164937,31014,1,2,0,2,36.9
2025-03-05,Spine-1,27,867039209,726318157,211679,177323,2,1,0,6,33.6
2025-03-05,Spine-2,5,532382496,573696572,129976,140062,2,1,0,2,43.7
2025-03-05,Spine-2,14,733690741,845757729,179123,206483,1,0,0,5,73.3
2025-03-05,Spine-2,24,952443916,86460785,232530,21108,1,2,0,0,65.6
2025-03-05,Leaf-1,1,862209254,426506530,210500,104127,3,0,0,17,46.9
2025-03-05,Leaf-1,11,450038671,682358991,109872,166591,2,0,0,3,88.4
2025-03-05,Leaf-1,20,109000426,147028781,26611,35895,1,0,0,7,87.6
2025-03-05,Leaf-1,30,627713027,947471781,153250,231316,2,3,0,10,78.7
2025-03-05,Leaf-2,5,654277845,39990151,159735,9763,2,0,0,12,66.4
2025-03-05,Leaf-2,15,158071044,713173006,38591,174114,1,4,0,2,30.9
2025-03-05,Leaf-2,25,682765409,215062748,166690,52505,2,2,0,3,50.7
2025-03-05,Leaf-2,34,381219309,282646977,93071,69005,0,1,0,19,56.0
2025-03-05,Leaf-3,10,141872728,697483938,34636,170284,2,2,0,5,47.5
2025-03-05,Leaf-3,19,134209193,341350693,32765,83337,1,1,0,4,89.9
2025-03-05,Leaf-3,29,391028695,602690920,95465,147141,0,3,0,11,87.3
2025-03-05,Leaf-4,4,224491077,334584757,54807,81685,1,2,0,10,56.1
2025-03-05,Leaf-4,14,313670166,645399960,76579,157568,2,2,0,12,66.8
2025-03-05,Leaf-4,23,472392306,800566134,115330,195450,0,1,0,5,33.2
2025-03-05,Leaf-4,33,552917000,338011365,134989,82522,2,1,0,15,85.0
2025-03-06,Spine-1,9,286778314,596808233,70014,145705,1,2,0,6,71.3
2025-03-06,Spine-1,18,525610732,78405971,128322,19142,0,1,0,9,69.7
2025-03-06,Spine-1,28,442749908,686595874,108093,167625,1,0,0,1,49.3
2025-03-06,Spine-2,5,316900161,516744831,77368,126158,0,0,0,2,84.3
2025-03-06,Spine-2,15,158484934,616939458,38692,150619,0,1,0,5,30.6
2025-03-06,Spine-2,24,719423406,339718176,175640,82939,0,1,0,0,77.8
2025-03-07,Spine-1,2,798857648,792612442,195033,193508,0,2,0,3,66.3
2025-03-07,Spine-1,11,904658241,519322116,220863,126787,2,1,0,3,44.5
2025-03-07,Spine-1,21,125141447,772488155,30552,188595,1,0,0,1,46.7
2025-03-07,Spine-1,31,586715536,51297110,143241,12523,1,0,0,7,28.1
2025-03-07,Spine-2,8,566599879,858663953,138330,209634,1,0,0,7,63.5
2025-03-07,Spine-2,18,271372937,997829508,66253,243610,2,2,0,8,68.7
2025-03-07,Spine-2,27,997698308,851618515,243578,207914,1,2,0,2,21.9
2025-03-08,Spine-1,5,518869591,756189046,126677,184616,1,0,0,9,61.9
2025-03-08,Spine-1,14,863147985,959987064,210729,234371,1,2,0,6,65.2
2025-03-08,Spine-1,24,471507264,291248921,115114,71105,0,0,0,3,37.2
2025-03-08,Spine-2,1,302485471,89847882,73848,21935,1,1,0,3,53.5
2025-03-08,Spine-2,11,631295642,452426671,154124,110455,0,2,0,2,49.6
2025-03-08,Spine-2,20,576614430,107729477,140775,26301,2,1,0,4,66.4
2025-03-08,Spine-2,30,694389649,341368369,169528,83341,2,1,0,6,39.3
2025-03-09,Spine-1,8,926359012,723909486,226161,176735,2,1,0,6,27.1
2025-03-09,Spine-1,17,49740052,960128573,12143,234406,0,1,0,8,48.9
2025-03-09,Spine-1,27,629670777,39865766,153728,9732,0,1,0,6,53.4
2025-03-09,Spine-2,4,325838915,872537919,79550,213021,2,2,0,9,65.7
2025-03-09,Spine-2,14,750860960,332279441,183315,81122,2,1,0,9,74.6
2025-03-09,Spine-2,23,373009433,687997407,91066,167968,1,0,0,5,36.4
2025-03-10,Spine-1,1,164833861,94538188,40242,23080,1,2,0,1,20.0
2025-03-10,Spine-1,10,685540890,141265184,167368,34488,2,2,0,3,83.6
2025-03-10,Spine-1,20,158933905,459545601,38802,112193,0,0,0,9,58.2
2025-03-10,Spine-1,30,596258490,952852978,145570,232630,1,1,0,4,58.8
2025-03-10,Spine-2,7,835393015,892441899,203953,217881,0,2,0,7,37.3
2025-03-10,Spine-2,17,307132620,385596860,74983,94139,1,0,0,3,43.8
2025-03-10,Spine-2,26,11277285,606898817,2753,148168,0,1,0,0,63.7
2025-03-11,Spine-1,4,508821124,702690850,124223,171555,0,0,0,7,56.1
2025-03-11,Spine-1,13,983010005,605478692,239992,147821,2,2,0,8,40.4
2025-03-11,Spine-1,23,577346082,84592713,140953,20652,2,1,0,6,65.2
2025-03-11,Spine-1,32,469410129,232752686,114602,56824,2,0,0,5,37.6
2025-03-11,Spine-2,10,157082077,36657355,38350,8949,2,0,0,7,78.4
2025-03-11,Spine-2,20,574918198,790682691,140360,193037,2,0,0,8,57.6
2025-03-11,Spine-2,29,347792172,863973890,84910,210931,1,0,0,0,64.4
2025-03-12,Spine-1,7,687322376,874182809,167803,213423,2,0,0,0,69.3
2025-03-12,Spine-1,16,166153618,380814314,40564,92972,1,0,0,7,65.7
2025-03-12,Spine-1,26,319650716,878005087,78039,214356,2,0,0,2,82.3
2025-03-12,Spine-2,3,610962615,984790660,149160,240427,2,1,0,1,71.7
2025-03-12,Spine-2,13,630473814,577659805,153924,141030,0,2,0,1,40.0
2025-03-12,Spine-2,22,126309493,956868286,30837,233610,1,0,0,2,48.9
2025-03-12,Spine-2,32,236995462,735263086,57860,179507,1,0,0,5,81.2
2025-03-12,Leaf-1,9,452382080,176812564,110444,43167,4,2,0,10,44.1
2025-03-12,Leaf-1,19,224632517,567281727,54841,138496,2,0,0,0,82.6
2025-03-12,Leaf-1,29,859621814,396707540,209868,96852,0,0,0,10,86.2
2025-03-12,Leaf-2,4,399031510,202009000,97419,49318,3,0,0,16,67.6
2025-03-12,Leaf-2,14,978044463,213364043,238780,52090,1,0,0,2,90.9
2025-03-12,Leaf-2,23,427844569,996330036,104454,243244,2,0,0,8,51.6
2025-03-12,Leaf-2,33,562608009,474039198,137355,115732,2,2,0,13,94.8
2025-03-12,Leaf-3,8,925079529,819681514,225849,200117,3,1,0,12,33.3
2025-03-12,Leaf-3,18,666043883,559323764,162608,136553,4,2,0,8,64.4
2025-03-12,Leaf-3,27,186172432,946442823,45452,231065,3,4,0,13,55.3
2025-03-12,Leaf-4,3,557999278,428070398,136230,104509,4,1,0,11,64.4
2025-03-12,Leaf-4,13,637622321,205513825,155669,50174,0,0,0,5,65.9
2025-03-12,Leaf-4,22,23423836,331540966,5718,80942,4,3,0,15,69.8
2025-03-12,Leaf-4,32,308945837,344592786,75426,84129,0,1,0,1,33.3
2025-03-13,Spine-1,7,255754496,557597789,62440,136132,0,2,0,9,42.0
2025-03-13,Spine-1,17,542120141,353056470,132353,86195,2,2,0,8,31.5
2025-03-13,Spine-1,26,257294354,417238252,62816,101864,1,1,0,0,64.0
2025-03-13,Spine-2,4,800741611,792633704,195493,193514,2,2,0,2,25.0
2025-03-13,Spine-2,13,960164853,632013284,234415,154300,2,2,0,7,57.5
2025-03-13,Spine-2,23,958669639,456324113,234050,111407,0,1,0,9,59.3
2025-03-14,Spine-1,1,434957341,320839644,106190,78329,1,1,0,2,52.3
2025-03-14,Spine-1,10,496332560,687040290,121174,167734,1,0,0,1,41.5
2025-03-14,Spine-1,20,611884786,203629727,149385,49714,1,0,0,9,56.8
2025-03-14,Spine-1,29,792347516,512710485,193444,125173,1,1,0,3,45.9
2025-03-14,Spine-2,7,147196935,875997810,35936,213866,1,2,0,0,55.0
2025-03-14,Spine-2,16,17700058,409374100,4321,99944,2,1,0,4,76.3
2025-03-14,Spine-2,26,806520639,193592516,196904,47263,2,2,0,6,43.4
2025-03-15,Spine-1,3,113983483,433565399,27827,105850,0,1,0,3,58.5
2025-03-15,Spine-1,13,458076557,139479422,111835,34052,0,1,0,5,72.6
2025-03-15,Spine-1,23,392716120,941711139,95877,229909,2,0,0,8,54.2
2025-03-15,Spine-1,32,382760030,707950634,93447,172839,1,2,0,2,31.6
2025-03-15,Spine-2,10,514611899,763090554,125637,186301,0,0,0,8,84.9
2025-03-15,Spine-2,19,369017657,254170029,90092,62053,1,0,0,7,70.0
2025-03-15,Spine-2,29,381565256,267132463,93155,65217,2,0,0,0,75.8
2025-03-16,Spine-1,6,836797785,502863332,204296,122769,1,1,0,4,43.5
2025-03-16,Spine-1,16,152371793,730666495,37200,178385,1,0,0,3,79.1
2025-03-16,Spine-1,25,517183297,18449190,126265,4504,0,2,0,3,76.8
2025-03-16,Spine-2,3,970537955,776225951,236947,189508,2,1,0,0,35.9
2025-03-16,Spine-2,12,481569024,295491567,117570,72141,0,1,0,1,54.0
2025-03-16,Spine-2,22,85170435,209023858,20793,51031,0,2,0,9,71.0
2025-03-16,Spine-2,32,271854586,50766591,66370,12394,1,2,0,5,66.9
2025-03-17,Spine-1,9,276681209,122237710,67549,29843,1,1,0,7,51.5
2025-03-17,Spine-1,19,373079860,502309719,91083,122634,0,0,0,5,79.2
2025-03-17,Spine-1,28,604987273,135903976,147701,33179,0,2,0,6,36.7
2025-03-17,Spine-2,6,681171217,159351802,166301,38904,2,2,0,6,43.8
2025-03-17,Spine-2,15,285418256,444754804,69682,108582,1,1,0,3,78.0
