Date,Node_ID,Row,Primary_Department,Avg_GPU_Utilization_PCT,Avg_Memory_Utilization_PCT,Avg_SM_Clock_MHz,Avg_Power_W,Max_Temperature_C,ECC_Correctable_Errors,ECC_Uncorrectable_Errors,XID_Errors,Jobs_Run,Total_GPU_Hours,PCIe_Replay_Count,NVLink_Errors,Fan_Speed_PCT
2025-07-15,hpc-gpu-064,C,Medical Research,86.8,58.9,1163,409.0,90.0,0,0,0,3,166.7,3,0,110.0
2025-07-15,hpc-gpu-065,C,Physics,100.0,65.8,1185,423.0,91.5,0,0,0,4,192.0,4,0,115.0
2025-07-15,hpc-gpu-066,C,Biology,69.0,64.7,1410,363.0,78.5,0,0,0,1,132.4,4,0,95.0
2025-07-15,hpc-gpu-067,C,Chemistry,84.1,60.9,1410,385.0,90.9,0,0,0,1,161.4,2,0,111.0
2025-07-15,hpc-gpu-071,C,Engineering,92.9,59.7,1225,401.0,82.7,0,0,0,2,178.3,3,1,100.0
2025-07-15,hpc-gpu-072,C,Medical Research,81.3,73.4,1410,407.0,89.9,0,0,0,6,156.0,0,0,109.0
2025-07-16,hpc-gpu-049,C,Physics,92.4,75.3,1343,423.0,89.9,0,0,0,10,177.4,3,1,111.0
2025-07-16,hpc-gpu-050,C,Biology,76.5,67.4,1410,364.0,84.2,0,0,0,9,146.9,4,0,102.0
2025-07-16,hpc-gpu-051,C,Chemistry,93.0,56.7,1234,387.0,92.5,0,0,0,6,178.5,2,1,118.0
2025-07-16,hpc-gpu-052,C,Computer Science,78.6,55.3,1410,362.0,81.7,0,0,0,2,151.0,3,1,100.0
2025-07-16,hpc-gpu-053,C,Earth Sciences,67.2,60.5,1410,344.0,77.5,0,0,0,7,128.9,0,1,94.0
2025-07-16,hpc-gpu-055,C,Engineering,100.0,75.3,1344,407.0,97.1,0,0,0,6,192.0,4,0,124.0
2025-07-16,hpc-gpu-056,C,Medical Research,98.2,65.4,1277,400.0,96.5,0,0,0,4,188.6,4,1,118.0
2025-07-16,hpc-gpu-057,C,Physics,85.3,70.9,1166,385.0,86.6,0,0,0,6,163.9,1,0,107.0
2025-07-16,hpc-gpu-058,C,Biology,89.6,70.1,1355,377.0,97.0,0,0,0,0,172.0,0,1,120.0
2025-07-16,hpc-gpu-060,C,Computer Science,70.3,66.3,1410,367.0,79.2,0,0,0,5,135.1,4,0,94.0
2025-07-16,hpc-gpu-063,C,Engineering,97.8,62.1,1318,390.0,92.7,0,0,0,7,187.8,1,1,114.0
2025-07-16,hpc-gpu-064,C,Medical Research,88.9,79.4,1316,374.0,92.0,0,0,0,7,170.6,0,0,115.0
2025-07-16,hpc-gpu-065,C,Physics,97.1,65.6,1375,404.0,96.1,0,0,0,2,186.5,0,0,120.0
2025-07-16,hpc-gpu-066,C,Biology,71.7,53.2,1410,385.0,79.7,0,0,0,10,137.6,1,0,96.0
2025-07-16,hpc-gpu-067,C,Chemistry,73.9,68.7,1410,362.0,75.6,0,0,0,1,141.8,2,1,92.0
2025-07-16,hpc-gpu-068,C,Computer Science,79.9,57.1,1410,407.0,80.5,0,0,0,6,153.4,4,1,96.0
2025-07-16,hpc-gpu-071,C,Engineering,93.5,69.4,1185,401.0,89.7,0,0,0,2,179.4,0,0,112.0
2025-07-16,hpc-gpu-072,C,Medical Research,92.9,83.8,1297,387.0,91.6,0,0,0,8,178.3,1,0,117.0
2025-07-17,hpc-gpu-049,C,Physics,93.7,67.1,1390,408.0,88.6,0,0,0,11,179.8,4,0,109.0
2025-07-17,hpc-gpu-050,C,Biology,87.0,69.7,1290,414.0,88.4,0,0,0,8,166.9,1,1,111.0
2025-07-17,hpc-gpu-055,C,Engineering,74.3,67.6,1410,376.0,84.9,0,0,0,11,142.6,0,0,101.0
2025-07-17,hpc-gpu-056,C,Medical Research,83.1,53.4,1410,388.0,86.4,0,0,0,4,159.5,4,1,103.0
2025-07-17,hpc-gpu-057,C,Physics,88.6,71.4,1220,394.0,91.5,0,0,0,5,170.0,4,1,111.0
2025-07-17,hpc-gpu-058,C,Biology,93.7,60.5,1238,382.0,93.0,0,0,0,0,180.0,1,0,117.0
2025-07-17,hpc-gpu-059,C,Chemistry,68.4,63.1,1410,369.0,81.1,0,0,0,3,131.4,3,0,101.0
2025-07-17,hpc-gpu-060,C,Computer Science,69.7,64.0,1410,358.0,79.2,0,0,0,1,133.9,2,1,93.0
2025-07-17,hpc-gpu-061,C,Earth Sciences,79.4,64.8,1410,370.0,84.1,0,0,0,5,152.5,2,0,103.0
2025-07-17,hpc-gpu-063,C,Engineering,87.3,65.0,1219,405.0,95.2,0,0,0,3,167.6,1,0,117.0
2025-07-17,hpc-gpu-064,C,Medical Research,91.9,55.3,1367,400.0,89.4,0,0,0,4,176.5,0,1,108.0
2025-07-17,hpc-gpu-065,C,Physics,88.8,54.6,1299,386.0,94.2,0,0,0,10,170.5,3,0,116.0
2025-07-17,hpc-gpu-066,C,Biology,75.9,70.9,1410,372.0,85.9,0,0,0,1,145.7,1,1,107.0
2025-07-17,hpc-gpu-067,C,Chemistry,82.0,60.9,1410,383.0,84.2,0,0,0,3,157.5,4,0,104.0
2025-07-17,hpc-gpu-068,C,Computer Science,67.6,50.5,1410,363.0,79.9,0,0,0,5,129.9,2,0,94.0
2025-07-17,hpc-gpu-071,C,Engineering,76.1,55.2,1410,370.0,79.0,0,0,0,5,146.2,4,0,96.0
2025-07-17,hpc-gpu-072,C,Medical Research,73.8,53.9,1410,392.0,78.4,0,0,0,0,141.6,0,1,96.0
2025-07-18,hpc-gpu-049,C,Physics,91.3,73.1,1299,399.0,93.1,0,0,0,9,175.3,1,0,116.0
2025-07-18,hpc-gpu-050,C,Biology,77.1,59.7,1410,369.0,87.4,0,0,0,10,148.1,4,1,105.0
2025-07-18,hpc-gpu-051,C,Chemistry,75.7,58.0,1410,401.0,82.3,0,0,0,10,145.3,3,1,99.0
2025-07-18,hpc-gpu-055,C,Engineering,83.2,69.0,1410,380.0,83.3,0,0,0,7,159.7,3,1,101.0
2025-07-18,hpc-gpu-056,C,Medical Research,91.9,65.6,1313,378.0,85.0,0,0,0,1,176.5,3,0,106.0
2025-07-18,hpc-gpu-057,C,Physics,95.8,84.9,1250,382.0,93.2,0,0,0,5,183.9,4,1,116.0
2025-07-18,hpc-gpu-058,C,Biology,82.2,66.4,1410,372.0,89.7,0,0,0,9,157.8,2,1,108.0
2025-07-18,hpc-gpu-059,C,Chemistry,69.3,49.8,1410,356.0,77.3,0,0,0,5,133.1,1,1,94.0
2025-07-18,hpc-gpu-063,C,Engineering,95.2,67.5,1225,392.0,92.7,0,0,0,3,182.9,0,1,115.0
2025-07-18,hpc-gpu-064,C,Medical Research,76.1,71.6,1410,399.0,77.9,0,0,0,2,146.2,3,0,91.0
2025-07-18,hpc-gpu-065,C,Physics,100.0,83.5,1113,412.0,90.8,1,0,0,6,192.0,2,0,111.0
2025-07-18,hpc-gpu-066,C,Biology,88.1,56.9,1353,379.0,90.7,0,0,0,8,169.2,0,1,111.0
2025-07-18,hpc-gpu-067,C,Chemistry,55.8,39.5,1410,366.0,72.0,0,0,0,4,107.1,1,1,83.0
2025-07-18,hpc-gpu-068,C,Computer Science,63.0,57.8,1410,361.0,74.9,0,0,0,5,121.0,2,0,90.0
2025-07-18,hpc-gpu-071,C,Engineering,88.3,54.4,1299,394.0,83.9,0,0,0,1,169.5,4,1,104.0
2025-07-18,hpc-gpu-072,C,Medical Research,78.0,69.7,1410,343.0,87.7,0,0,0,7,149.8,1,0,106.0
2025-07-19,hpc-gpu-065,C,Physics,52.6,36.6,1410,359.0,77.6,0,0,0,9,100.9,1,0,91.0
2025-07-19,hpc-gpu-071,C,Engineering,64.8,43.2,1410,358.0,78.5,0,0,0,3,124.4,1,1,92.0
2025-07-19,hpc-gpu-072,C,Medical Research,67.0,55.3,1410,402.0,85.7,0,0,0,3,128.7,0,0,102.0
2025-07-20,hpc-gpu-049,C,Physics,58.7,47.2,1410,345.0,79.1,0,0,0,10,112.8,1,0,95.0
2025-07-20,hpc-gpu-057,C,Physics,61.6,45.8,1410,357.0,80.9,0,0,0,2,118.3,1,0,98.0
2025-07-20,hpc-gpu-063,C,Engineering,68.0,52.4,1410,384.0,81.7,0,0,0,2,130.6,3,1,97.0
2025-07-21,hpc-gpu-049,C,Physics,97.6,92.3,1397,376.0,97.8,0,0,0,8,187.4,2,1,122.0
2025-07-21,hpc-gpu-050,C,Biology,81.6,67.8,1410,367.0,86.2,0,0,0,1,156.7,3,1,105.0
2025-07-21,hpc-gpu-051,C,Chemistry,80.8,76.0,1410,389.0,79.1,0,0,0,3,155.2,4,0,93.0
2025-07-21,hpc-gpu-053,C,Earth Sciences,63.7,39.4,1410,359.0,80.6,0,0,0,9,122.3,1,1,95.0
2025-07-21,hpc-gpu-055,C,Engineering,93.4,67.5,1117,398.0,92.5,0,0,0,10,179.3,4,0,116.0
2025-07-21,hpc-gpu-056,C,Medical Research,88.3,83.5,1220,392.0,93.6,0,0,0,11,169.6,1,0,118.0
2025-07-21,hpc-gpu-057,C,Physics,100.0,73.8,1191,412.0,90.2,0,0,0,2,192.0,3,0,114.0
2025-07-21,hpc-gpu-058,C,Biology,96.7,59.5,1292,392.0,88.5,0,0,0,7,185.6,2,1,109.0
2025-07-21,hpc-gpu-063,C,Engineering,90.3,59.1,1229,391.0,82.9,0,0,0,2,173.4,4,1,104.0
2025-07-21,hpc-gpu-064,C,Medical Research,94.3,70.9,1355,425.0,92.9,0,0,0,9,181.1,1,0,116.0
2025-07-21,hpc-gpu-065,C,Physics,95.1,90.0,1193,414.0,91.7,0,0,0,9,182.7,4,0,114.0
2025-07-21,hpc-gpu-066,C,Biology,83.6,67.2,1410,395.0,89.1,0,0,0,11,160.5,2,1,112.0
2025-07-21,hpc-gpu-067,C,Chemistry,78.5,54.5,1410,389.0,84.9,0,0,0,8,150.7,4,0,103.0
2025-07-21,hpc-gpu-068,C,Computer Science,64.4,52.8,1410,365.0,76.4,0,0,0,0,123.6,2,0,94.0
2025-07-21,hpc-gpu-069,C,Earth Sciences,63.6,43.2,1410,374.0,76.6,0,0,0,7,122.1,2,1,94.0
2025-07-21,hpc-gpu-071,C,Engineering,95.9,63.6,1387,425.0,91.9,0,0,0,9,184.2,3,1,112.0
2025-07-21,hpc-gpu-072,C,Medical Research,97.6,88.6,1337,414.0,97.0,0,0,0,0,187.3,2,0,123.0
2025-07-22,hpc-gpu-049,C,Physics,100.0,89.1,1171,386.0,94.6,0,0,0,4,192.0,3,0,121.0
2025-07-22,hpc-gpu-050,C,Biology,78.5,64.9,1410,390.0,76.6,0,0,0,0,150.8,4,1,91.0
2025-07-22,hpc-gpu-051,C,Chemistry,73.2,57.0,1410,370.0,80.3,0,0,0,3,140.6,1,0,95.0
2025-07-22,hpc-gpu-052,C,Computer Science,65.7,45.9,1410,369.0,79.0,0,0,0,2,126.2,3,0,97.0
2025-07-22,hpc-gpu-055,C,Engineering,82.7,58.7,1410,356.0,84.3,0,0,0,10,158.8,1,0,102.0
2025-07-22,hpc-gpu-056,C,Medical Research,76.7,47.2,1410,365.0,80.3,0,0,0,10,147.2,1,0,99.0
2025-07-22,hpc-gpu-057,C,Physics,93.1,77.6,1220,377.0,94.6,0,0,0,2,178.7,4,1,121.0
2025-07-22,hpc-gpu-058,C,Biology,82.6,77.7,1410,359.0,85.7,0,0,0,11,158.5,1,0,105.0
2025-07-22,hpc-gpu-059,C,Chemistry,79.9,66.5,1410,393.0,86.3,0,0,0,7,153.5,2,0,106.0
2025-07-22,hpc-gpu-062,C,Mathematics,50.8,43.5,1410,343.0,77.4,0,0,0,2,97.5,2,1,92.0
2025-07-22,hpc-gpu-063,C,Engineering,82.4,54.2,1410,367.0,89.4,0,0,0,8,158.2,1,0,109.0
2025-07-22,hpc-gpu-064,C,Medical Research,82.8,62.6,1410,368.0,91.2,0,0,0,6,159.0,3,1,110.0
2025-07-22,hpc-gpu-065,C,Physics,94.4,85.4,1178,392.0,93.5,0,0,0,1,181.2,3,0,117.0
2025-07-22,hpc-gpu-066,C,Biology,85.5,59.5,1121,379.0,87.1,0,0,0,3,164.3,2,0,108.0
2025-07-22,hpc-gpu-067,C,Chemistry,70.0,59.1,1410,354.0,82.9,0,0,0,5,134.4,1,1,99.0
2025-07-22,hpc-gpu-071,C,Engineering,72.2,43.5,1410,388.0,80.1,0,0,0,9,138.7,3,0,98.0
2025-07-22,hpc-gpu-072,C,Medical Research,88.0,81.4,1408,423.0,89.8,0,0,0,3,168.9,3,0,111.0
2025-07-23,hpc-gpu-049,C,Physics,89.7,78.4,1354,396.0,89.0,0,0,0,8,172.2,2,0,112.0
2025-07-23,hpc-gpu-050,C,Biology,82.2,63.6,1410,383.0,84.7,0,0,0,10,157.8,1,1,106.0
2025-07-23,hpc-gpu-051,C,Chemistry,80.1,75.8,1410,382.0,78.4,0,0,0,3,153.8,1,0,91.0
2025-07-23,hpc-gpu-055,C,Engineering,62.6,58.9,1410,355.0,77.3,0,0,0,3,120.1,0,1,90.0
2025-07-23,hpc-gpu-056,C,Medical Research,81.1,68.9,1410,372.0,87.3,0,0,0,10,155.7,2,1,106.0
2025-07-23,hpc-gpu-057,C,Physics,84.4,65.6,1410,397.0,86.6,0,0,0,3,162.1,3,1,107.0
2025-07-23,hpc-gpu-058,C,Biology,90.3,76.3,1170,405.0,89.5,0,0,0,5,173.4,3,1,113.0
2025-07-23,hpc-gpu-059,C,Chemistry,67.9,59.7,1410,372.0,81.1,0,0,0,9,130.4,4,0,100.0
2025-07-23,hpc-gpu-060,C,Computer Science,74.5,53.6,1410,379.0,77.9,0,0,0,1,143.0,0,0,95.0
2025-07-23,hpc-gpu-063,C,Engineering,83.3,62.0,1410,378.0,86.2,0,0,0,11,160.0,3,1,105.0
2025-07-23,hpc-gpu-064,C,Medical Research,88.5,62.5,1277,399.0,91.1,0,0,0,8,169.9,3,1,112.0
2025-07-23,hpc-gpu-065,C,Physics,93.3,80.1,1351,380.0,89.4,0,0,0,10,179.2,0,0,110.0
2025-07-23,hpc-gpu-066,C,Biology,88.8,72.3,1174,381.0,91.7,0,0,0,2,170.5,3,1,115.0
2025-07-23,hpc-gpu-067,C,Chemistry,72.0,54.3,1410,368.0,78.5,0,0,0,5,138.3,0,0,92.0
2025-07-23,hpc-gpu-068,C,Computer Science,76.4,55.3,1410,372.0,84.5,0,0,0,9,146.7,2,0,102.0
2025-07-23,hpc-gpu-071,C,Engineering,79.2,74.1,1410,368.0,81.0,0,0,0,5,152.1,3,1,98.0
2025-07-23,hpc-gpu-072,C,Medical Research,88.1,57.9,1323,387.0,89.2,0,0,0,0,169.2,3,1,110.0
2025-07-24,hpc-gpu-049,C,Physics,87.8,71.2,1282,386.0,91.8,0,0,0,11,168.6,2,0,115.0
2025-07-24,hpc-gpu-050,C,Biology,73.4,69.4,1410,364.0,78.3,0,0,0,10,140.9,3,0,95.0
2025-07-24,hpc-gpu-051,C,Chemistry,74.0,69.5,1410,410.0,83.7,0,0,0,5,142.1,4,1,103.0
2025-07-24,hpc-gpu-052,C,Computer Science,68.0,61.8,1410,373.0,80.8,0,0,0,3,130.5,3,0,96.0
2025-07-24,hpc-gpu-053,C,Earth Sciences,64.2,38.7,1410,377.0,78.4,0,0,0,5,123.2,0,1,97.0
2025-07-24,hpc-gpu-055,C,Engineering,96.6,83.4,1134,403.0,90.4,0,0,0,9,185.4,1,1,114.0
2025-07-24,hpc-gpu-056,C,Medical Research,84.7,76.3,1410,391.0,83.6,0,0,0,4,162.6,1,0,105.0
2025-07-24,hpc-gpu-057,C,Physics,93.7,64.2,1155,381.0,88.6,0,0,0,8,179.9,2,1,112.0
2025-07-24,hpc-gpu-058,C,Biology,91.8,75.3,1359,364.0,98.0,0,0,0,4,176.4,3,0,122.0
2025-07-24,hpc-gpu-060,C,Computer Science,78.6,50.3,1410,363.0,90.2,0,0,0,8,150.9,0,0,111.0
2025-07-24,hpc-gpu-061,C,Earth Sciences,72.6,45.8,1410,406.0,84.0,0,0,0,10,139.4,3,1,103.0
2025-07-24,hpc-gpu-063,C,Engineering,85.4,78.3,1236,389.0,84.1,0,0,0,9,164.1,0,0,105.0
2025-07-24,hpc-gpu-064,C,Medical Research,100.0,74.2,1203,409.0,92.3,0,0,0,0,192.0,1,1,115.0
2025-07-24,hpc-gpu-065,C,Physics,92.6,69.8,1372,422.0,91.1,0,0,0,0,177.8,0,0,113.0
2025-07-24,hpc-gpu-066,C,Biology,75.2,48.0,1410,401.0,85.5,0,0,0,2,144.3,3,0,107.0
2025-07-24,hpc-gpu-067,C,Chemistry,86.6,77.3,1315,387.0,90.3,0,0,0,11,166.3,4,0,112.0
2025-07-24,hpc-gpu-068,C,Computer Science,70.0,45.9,1410,386.0,82.2,0,0,0,8,134.3,1,0,100.0
2025-07-24,hpc-gpu-071,C,Engineering,77.6,55.7,1410,392.0,81.7,0,0,0,4,149.1,0,0,98.0
2025-07-24,hpc-gpu-072,C,Medical Research,90.7,59.8,1172,414.0,97.3,0,0,0,4,174.1,1,0,122.0
2025-07-25,hpc-gpu-049,C,Physics,99.7,94.7,1294,396.0,92.6,0,0,0,0,191.4,2,0,118.0
2025-07-25,hpc-gpu-050,C,Biology,89.6,71.4,1397,364.0,90.6,0,0,0,2,172.0,4,1,113.0
2025-07-25,hpc-gpu-051,C,Chemistry,94.7,81.7,1215,374.0,94.8,0,0,0,11,181.8,2,0,118.0
2025-07-25,hpc-gpu-052,C,Computer Science,75.2,59.6,1410,366.0,84.2,0,0,0,9,144.4,2,0,103.0
2025-07-25,hpc-gpu-053,C,Earth Sciences,68.4,44.8,1410,346.0,77.6,0,0,0,1,131.3,3,0,91.0
2025-07-25,hpc-gpu-054,C,Mathematics,43.4,37.5,1410,353.0,70.2,0,0,0,6,83.3,3,1,81.0
2025-07-25,hpc-gpu-055,C,Engineering,90.3,79.2,1353,401.0,88.8,0,0,0,6,173.3,4,0,112.0
2025-07-25,hpc-gpu-056,C,Medical Research,92.9,79.1,1317,387.0,81.6,0,0,0,8,178.3,4,0,101.0
2025-07-25,hpc-gpu-057,C,Physics,96.8,81.3,1258,391.0,95.2,0,0,0,0,185.9,3,1,118.0
2025-07-25,hpc-gpu-058,C,Biology,98.3,62.4,1246,398.0,98.0,0,0,0,4,188.6,4,0,128.0
2025-07-25,hpc-gpu-059,C,Chemistry,71.1,52.8,1410,372.0,82.2,0,0,0,11,136.4,0,0,99.0
2025-07-25,hpc-gpu-060,C,Computer Science,71.2,53.2,1410,361.0,86.4,0,0,0,10,136.6,2,0,103.0
2025-07-25,hpc-gpu-061,C,Earth Sciences,59.7,53.8,1410,349.0,76.8,0,0,0,1,114.7,0,1,91.0
2025-07-25,hpc-gpu-063,C,Engineering,80.9,59.4,1410,364.0,86.9,0,0,0,6,155.4,4,1,107.0
2025-07-25,hpc-gpu-064,C,Medical Research,91.1,75.0,1326,379.0,89.8,0,0,0,8,174.9,3,1,110.0
2025-07-25,hpc-gpu-065,C,Physics,96.1,85.1,1202,372.0,95.4,0,0,0,7,184.4,4,0,120.0
2025-07-25,hpc-gpu-066,C,Biology,97.5,64.0,1128,395.0,92.9,0,0,0,8,187.1,3,0,115.0
2025-07-25,hpc-gpu-067,C,Chemistry,70.9,44.0,1410,367.0,84.1,0,0,0,11,136.0,2,0,100.0
2025-07-25,hpc-gpu-068,C,Computer Science,77.4,46.8,1410,386.0,82.9,0,0,0,10,148.6,3,0,102.0
2025-07-25,hpc-gpu-069,C,Earth Sciences,65.7,51.7,1410,381.0,79.3,0,0,0,7,126.1,3,1,93.0
2025-07-25,hpc-gpu-070,C,Mathematics,58.8,53.2,1410,357.0,78.6,0,0,0,2,113.0,3,1,92.0
2025-07-25,hpc-gpu-071,C,Engineering,90.2,72.2,1301,397.0,89.7,0,0,0,6,173.1,4,1,113.0
2025-07-25,hpc-gpu-072,C,Medical Research,95.5,79.0,1311,373.0,80.7,0,0,0,10,183.4,1,1,100.0
2025-07-26,hpc-gpu-055,C,Engineering,57.7,36.9,1410,353.0,67.3,0,0,0,2,110.7,3,1,80.0
2025-07-26,hpc-gpu-056,C,Medical Research,70.2,48.9,1410,388.0,76.8,0,0,0,8,134.7,0,0,94.0
2025-07-26,hpc-gpu-057,C,Physics,65.6,49.1,1410,388.0,76.2,0,0,0,4,125.9,2,1,93.0
2025-07-26,hpc-gpu-063,C,Engineering,59.4,52.7,1410,381.0,78.3,0,0,0,3,114.0,2,0,93.0
2025-07-26,hpc-gpu-067,C,Chemistry,65.0,53.8,1410,364.0,76.1,0,0,0,1,124.8,4,0,93.0
2025-07-26,hpc-gpu-071,C,Engineering,69.0,42.3,1410,395.0,79.2,0,0,0,4,132.5,3,1,96.0
2025-07-27,hpc-gpu-056,C,Medical Research,55.7,51.1,1410,351.0,81.9,0,0,0,3,107.0,3,1,97.0
2025-07-27,hpc-gpu-063,C,Engineering,73.1,58.2,1410,375.0,77.2,0,0,0,9,140.3,3,0,95.0
2025-07-27,hpc-gpu-065,C,Physics,64.1,47.5,1410,361.0,77.7,0,0,0,0,123.1,0,1,91.0
2025-07-27,hpc-gpu-066,C,Biology,61.2,37.7,1410,375.0,77.8,0,0,0,6,117.5,4,0,95.0
2025-07-27,hpc-gpu-071,C,Engineering,56.6,53.7,1410,365.0,71.1,0,0,0,5,108.7,4,1,85.0
2025-07-27,hpc-gpu-072,C,Medical Research,70.8,49.7,1410,379.0,84.5,0,0,0,8,136.0,4,0,102.0
2025-07-28,hpc-gpu-049,C,Physics,99.7,88.3,1353,412.0,92.0,0,0,0,5,191.4,1,1,114.0
2025-07-28,hpc-gpu-050,C,Biology,89.3,67.3,1183,375.0,91.8,0,0,0,7,171.4,2,1,112.0
2025-07-28,hpc-gpu-051,C,Chemistry,87.3,58.9,1284,411.0,87.6,0,0,0,1,167.5,2,0,107.0
2025-07-28,hpc-gpu-052,C,Computer Science,63.5,59.9,1410,354.0,84.1,0,0,0,7,121.9,0,0,101.0
2025-07-28,hpc-gpu-054,C,Mathematics,57.6,36.6,1410,360.0,75.9,0,0,0,7,110.7,0,1,92.0
2025-07-28,hpc-gpu-055,C,Engineering,89.4,56.0,1257,399.0,91.5,0,0,0,8,171.7,4,0,116.0
2025-07-28,hpc-gpu-056,C,Medical Research,90.7,83.5,1374,396.0,91.2,0,0,0,1,174.1,3,1,112.0
2025-07-28,hpc-gpu-057,C,Physics,88.5,59.1,1353,388.0,84.3,0,0,0,8,170.0,2,0,101.0
2025-07-28,hpc-gpu-058,C,Biology,90.6,70.9,1193,396.0,95.2,0,0,0,2,173.9,0,1,116.0
2025-07-28,hpc-gpu-059,C,Chemistry,66.3,44.7,1410,373.0,77.5,0,0,0,4,127.3,1,0,93.0
2025-07-28,hpc-gpu-060,C,Computer Science,73.8,45.0,1410,374.0,79.0,0,0,0,11,141.7,0,1,96.0
2025-07-28,hpc-gpu-063,C,Engineering,98.4,61.1,1371,396.0,93.9,0,0,0,7,188.9,0,0,116.0
2025-07-28,hpc-gpu-064,C,Medical Research,98.0,80.8,1302,378.0,98.0,0,0,0,11,188.2,3,0,124.0
2025-07-28,hpc-gpu-065,C,Physics,100.0,72.1,1357,401.0,96.9,0,0,0,11,192.0,3,0,119.0
2025-07-28,hpc-gpu-066,C,Biology,88.1,66.8,1376,380.0,95.7,0,0,0,7,169.2,2,1,118.0
2025-07-28,hpc-gpu-067,C,Chemistry,77.7,46.8,1410,380.0,83.0,0,0,0,4,149.1,4,0,101.0
2025-07-28,hpc-gpu-068,C,Computer Science,85.9,70.9,1407,385.0,90.2,0,0,0,5,164.9,0,0,110.0
2025-07-28,hpc-gpu-069,C,Earth Sciences,65.3,52.2,1410,351.0,83.4,0,0,0,4,125.3,4,0,100.0
2025-07-28,hpc-gpu-071,C,Engineering,96.3,63.8,1386,374.0,90.2,0,0,0,6,184.8,2,1,114.0
2025-07-28,hpc-gpu-072,C,Medical Research,94.2,82.3,1346,411.0,90.4,0,0,0,3,180.8,1,1,110.0
2025-07-29,hpc-gpu-049,C,Physics,92.7,69.0,1250,399.0,85.0,0,0,0,10,177.9,1,1,104.0
2025-07-29,hpc-gpu-050,C,Biology,82.5,74.9,1410,362.0,82.0,0,0,0,8,158.4,3,0,98.0
2025-07-29,hpc-gpu-051,C,Chemistry,77.8,70.4,1410,374.0,82.8,0,0,0,4,149.5,2,1,102.0
2025-07-29,hpc-gpu-052,C,Computer Science,60.2,43.1,1410,381.0,79.6,0,0,0,8,115.6,2,0,93.0
2025-07-29,hpc-gpu-055,C,Engineering,90.6,62.1,1408,375.0,89.1,0,0,0,11,174.0,2,1,111.0
2025-07-29,hpc-gpu-056,C,Medical Research,92.9,62.0,1186,394.0,87.9,0,0,0,7,178.3,2,0,111.0
2025-07-29,hpc-gpu-057,C,Physics,87.9,59.6,1246,384.0,87.8,0,0,0,4,168.7,1,1,106.0
2025-07-29,hpc-gpu-058,C,Biology,83.2,76.2,1410,361.0,91.7,0,0,0,3,159.8,2,0,116.0
2025-07-29,hpc-gpu-059,C,Chemistry,64.3,48.3,1410,359.0,77.0,0,0,0,5,123.5,2,1,93.0
2025-07-29,hpc-gpu-060,C,Computer Science,73.1,57.5,1410,367.0,81.8,0,0,0,7,140.4,0,0,97.0
2025-07-29,hpc-gpu-061,C,Earth Sciences,60.0,45.5,1410,374.0,80.5,0,0,0,6,115.3,0,0,95.0
2025-07-29,hpc-gpu-063,C,Engineering,89.9,62.6,1371,411.0,85.2,0,0,0,3,172.7,4,1,104.0
2025-07-29,hpc-gpu-064,C,Medical Research,91.4,84.6,1134,390.0,92.1,0,0,0,3,175.5,2,0,114.0
2025-07-29,hpc-gpu-065,C,Physics,95.4,79.6,1274,413.0,90.0,0,0,0,7,183.2,1,0,112.0
2025-07-29,hpc-gpu-066,C,Biology,76.7,63.5,1410,379.0,84.3,0,0,0,5,147.2,4,1,104.0
2025-07-29,hpc-gpu-067,C,Chemistry,82.5,75.1,1410,367.0,86.8,0,0,0,11,158.4,1,0,108.0
2025-07-29,hpc-gpu-071,C,Engineering,87.9,74.8,1406,379.0,97.0,0,0,0,10,168.8,1,1,121.0
2025-07-29,hpc-gpu-072,C,Medical Research,100.0,81.4,1175,400.0,96.2,0,0,0,6,192.0,0,0,119.0
2025-07-30,hpc-gpu-049,C,Physics,100.0,89.4,1226,404.0,97.2,0,0,0,6,192.0,3,0,121.0
2025-07-30,hpc-gpu-050,C,Biology,79.8,67.6,1410,374.0,86.0,0,0,0,1,153.2,4,0,104.0
2025-07-30,hpc-gpu-051,C,Chemistry,71.9,67.7,1410,351.0,82.6,0,0,0,8,138.0,1,0,103.0
2025-07-30,hpc-gpu-052,C,Computer Science,75.9,70.6,1410,386.0,81.8,0,0,0,4,145.7,2,1,99.0
2025-07-30,hpc-gpu-053,C,Earth Sciences,64.5,42.5,1410,368.0,77.7,0,0,0,10,123.8,4,0,96.0
2025-07-30,hpc-gpu-054,C,Mathematics,52.3,37.1,1410,335.0,75.3,0,0,0,11,100.4,3,1,89.0
2025-07-30,hpc-gpu-055,C,Engineering,64.9,61.2,1410,375.0,81.7,0,0,0,10,124.6,1,1,99.0
2025-07-30,hpc-gpu-056,C,Medical Research,89.6,76.9,1116,393.0,89.9,0,0,0,9,172.1,1,0,109.0
2025-07-30,hpc-gpu-057,C,Physics,89.5,55.4,1216,385.0,91.0,0,0,0,6,171.9,1,0,114.0
2025-07-30,hpc-gpu-058,C,Biology,73.3,50.6,1410,347.0,82.1,0,0,0,1,140.7,4,1,102.0
2025-07-30,hpc-gpu-060,C,Computer Science,66.2,41.6,1410,347.0,77.3,0,0,0,11,127.2,4,1,95.0
2025-07-30,hpc-gpu-061,C,Earth Sciences,72.0,54.1,1410,367.0,82.9,0,0,0,11,138.2,3,1,99.0
