Node_ID,Hostname,Rack_Location,Manufacturer,Model,CPU_Model,CPU_Count,CPU_Cores_Total,RAM_GB,GPU_Model,GPU_Count,GPU_Memory_Total_GB,Local_Storage,Local_Storage_TB,Network_HCA,BMC_IP,OS_Version,Kernel,Date_Commissioned,Warranty_Expiry,Status,Firmware_BIOS,Power_Supply_W,Serial_Number,Asset_Tag,Purchase_Order,Measured_Idle_W,Measured_Peak_W,_Sheet,Log_ID,Date,Category,Component,Description,Parts_Used,Part_Serial,Cost_Parts,Cost_Labor,Total_Cost,Downtime_Hours,Technician,Work_Order,GPU_Slot,GPU_Serial,GPU_Memory_GB,Manufacturing_Date,Firmware,ECC_Correctable,ECC_Uncorrectable,Temp_Max_C,Power_Max_W,GPU_Hours,SM_Util_Avg,Mem_Util_Avg,PCIe_Replay,XID_Errors_30d,NVLink_Errors,Port,Switch,Switch_Port,Speed,Cable,Length,Serial,Signal_dB,Error_Rate,Current,Latest,Update,Last_Updated,CVE,Month,Avg_Power_W,Peak_Power_W,Idle_Power_W,Utilization_PCT,kWh_Total,Depreciation_Years,Annual_Depreciation
hpc-gpu-013,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0661,2025-06-02,Corrective,BMC,Corrective bmc replacement performed during scheduled maintenance window. Technician verified component function post-service.,BMC,PS-74148,350.0,366.0,716.0,2.0,James Wilson,WO-52919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-087,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0674,2021-05-15,Preventive,Cable,Preventive cable inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-11269,0.0,394.0,394.0,0.0,Emily Zhang,WO-40251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0686,2021-10-09,Corrective,Thermal Paste,Corrective thermal paste replacement performed during scheduled maintenance window. Technician verified component function post-service.,Thermal Paste,PS-97227,25.0,150.0,175.0,6.5,Emily Zhang,WO-85148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-059,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0699,2023-08-27,Corrective,Memory DIMM,Corrective memory dimm replacement performed during scheduled maintenance window. Technician verified component function post-service.,Memory DIMM,PS-47335,420.0,102.0,522.0,1.5,Robert Kim,WO-87527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-018,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0712,2025-09-30,Preventive,Cable,Preventive cable inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-68560,0.0,261.0,261.0,0.0,Emily Zhang,WO-27794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-082,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0724,2022-01-24,Corrective,Rail Kit,Corrective rail kit replacement performed during scheduled maintenance window. Technician verified component function post-service.,Rail Kit,PS-90280,185.0,434.0,619.0,7.2,Maria Rodriguez,WO-16378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0737,2022-12-31,Corrective,Backplane,Corrective backplane replacement performed during scheduled maintenance window. Technician verified component function post-service.,Backplane,PS-36505,2200.0,169.0,2369.0,5.2,Maria Rodriguez,WO-83282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-043,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0750,2025-02-18,Preventive,Memory DIMM,Preventive memory dimm inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-30689,0.0,244.0,244.0,0.0,James Wilson,WO-70924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-073,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0762,2023-07-12,Preventive,GPU Module,Preventive gpu module inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-47528,0.0,305.0,305.0,0.0,Emily Zhang,WO-75602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-041,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0775,2023-07-03,Preventive,Network HCA,Preventive network hca inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-34363,0.0,187.0,187.0,0.0,Emily Zhang,WO-31301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-061,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0788,2025-11-17,Corrective,Cable,Corrective cable replacement performed during scheduled maintenance window. Technician verified component function post-service.,Cable,PS-38718,85.0,390.0,475.0,7.5,Maria Rodriguez,WO-83548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-070,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0800,2021-05-30,Emergency,Network HCA,Emergency network hca replacement performed during scheduled maintenance window. Technician verified component function post-service.,Network HCA,PS-68466,1125.0,313.0,1438.0,5.3,Robert Kim,WO-81318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-066,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0813,2022-12-29,Preventive,GPU Module,Preventive gpu module inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-57218,0.0,259.0,259.0,0.0,James Wilson,WO-18123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-034,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0826,2022-08-19,Preventive,Cable,Preventive cable inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-15972,0.0,195.0,195.0,0.0,Robert Kim,WO-76394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-050,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0839,2024-03-20,Preventive,NVMe Drive,Preventive nvme drive inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-42376,0.0,295.0,295.0,0.0,Robert Kim,WO-97458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-011,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0851,2023-05-22,Preventive,Fan Assembly,Preventive fan assembly inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-12413,0.0,366.0,366.0,0.0,Maria Rodriguez,WO-12105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-013,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0864,2021-03-06,Preventive,Memory DIMM,Preventive memory dimm inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-54553,0.0,132.0,132.0,0.0,David Chen,WO-10368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-090,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0877,2025-01-07,Preventive,Rail Kit,Preventive rail kit inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-20150,0.0,150.0,150.0,0.0,Maria Rodriguez,WO-56936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0889,2021-11-07,Preventive,Cable,Preventive cable inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-37228,0.0,309.0,309.0,0.0,David Chen,WO-92886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-066,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0902,2024-01-08,Preventive,Network HCA,Preventive network hca inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-16256,0.0,367.0,367.0,0.0,Robert Kim,WO-74800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-014,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0915,2024-08-08,Preventive,NVMe Drive,Preventive nvme drive inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-67654,0.0,432.0,432.0,0.0,Emily Zhang,WO-93151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-034,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0927,2024-04-29,Preventive,Cable,Preventive cable inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-97858,0.0,212.0,212.0,0.0,James Wilson,WO-14677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-031,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0940,2025-04-27,Preventive,System Board,Preventive system board inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-91741,0.0,339.0,339.0,0.0,James Wilson,WO-65897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-077,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0953,2022-07-05,Preventive,Rail Kit,Preventive rail kit inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-66176,0.0,121.0,121.0,0.0,Emily Zhang,WO-21340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-018,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0966,2024-04-29,Corrective,Fan Assembly,Corrective fan assembly replacement performed during scheduled maintenance window. Technician verified component function post-service.,Fan Assembly,PS-46558,180.0,341.0,521.0,0.8,James Wilson,WO-63911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-047,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0978,2024-08-10,Emergency,System Board,Emergency system board replacement performed during scheduled maintenance window. Technician verified component function post-service.,System Board,PS-68420,4500.0,103.0,4603.0,8.0,Maria Rodriguez,WO-86853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-029,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0991,2024-07-20,Preventive,Memory DIMM,Preventive memory dimm inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-74860,0.0,412.0,412.0,0.0,James Wilson,WO-61529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-070,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1004,2021-07-24,Corrective,Network HCA,Corrective network hca replacement performed during scheduled maintenance window. Technician verified component function post-service.,Network HCA,PS-49770,1125.0,131.0,1256.0,3.4,Maria Rodriguez,WO-22612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-084,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1016,2024-08-08,Corrective,Network HCA,Corrective network hca replacement performed during scheduled maintenance window. Technician verified component function post-service.,Network HCA,PS-22780,1125.0,295.0,1420.0,1.5,Robert Kim,WO-11509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-059,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1029,2022-05-07,Emergency,GPU Module,Emergency gpu module replacement performed during scheduled maintenance window. Technician verified component function post-service.,GPU Module,PS-59752,15500.0,184.0,15684.0,2.6,Emily Zhang,WO-84716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-090,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1042,2025-07-31,Corrective,Thermal Paste,Corrective thermal paste replacement performed during scheduled maintenance window. Technician verified component function post-service.,Thermal Paste,PS-86621,25.0,391.0,416.0,6.4,Maria Rodriguez,WO-86256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-003,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1054,2023-11-15,Preventive,Thermal Paste,Preventive thermal paste inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-78945,0.0,367.0,367.0,0.0,Maria Rodriguez,WO-66414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-092,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1067,2023-06-08,Emergency,Fan Assembly,Emergency fan assembly replacement performed during scheduled maintenance window. Technician verified component function post-service.,Fan Assembly,PS-65264,180.0,332.0,512.0,5.6,Robert Kim,WO-27772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-046,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1080,2022-11-06,Preventive,Thermal Paste,Preventive thermal paste inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-51787,0.0,112.0,112.0,0.0,Robert Kim,WO-67645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-073,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1093,2021-05-15,Corrective,PSU,Corrective psu replacement performed during scheduled maintenance window. Technician verified component function post-service.,PSU,PS-46135,1200.0,112.0,1312.0,7.2,Maria Rodriguez,WO-88798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-080,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1105,2022-03-26,Emergency,Rail Kit,Emergency rail kit replacement performed during scheduled maintenance window. Technician verified component function post-service.,Rail Kit,PS-18381,185.0,197.0,382.0,7.1,Emily Zhang,WO-72999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-062,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1118,2021-08-17,Preventive,Fan Assembly,Preventive fan assembly inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-77061,0.0,384.0,384.0,0.0,David Chen,WO-26978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-069,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1131,2024-04-18,Preventive,Network HCA,Preventive network hca inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-59416,0.0,258.0,258.0,0.0,Emily Zhang,WO-52645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-083,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1143,2024-11-02,Corrective,Rail Kit,Corrective rail kit replacement performed during scheduled maintenance window. Technician verified component function post-service.,Rail Kit,PS-69900,185.0,471.0,656.0,1.9,Emily Zhang,WO-43038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-086,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1156,2025-05-02,Preventive,NVMe Drive,Preventive nvme drive inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-50741,0.0,180.0,180.0,0.0,Robert Kim,WO-52770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-094,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1169,2021-04-02,Emergency,Network HCA,Emergency network hca replacement performed during scheduled maintenance window. Technician verified component function post-service.,Network HCA,PS-72744,1125.0,233.0,1358.0,4.0,Emily Zhang,WO-17045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-014,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1181,2022-11-30,Preventive,NVMe Drive,Preventive nvme drive inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-47018,0.0,274.0,274.0,0.0,Robert Kim,WO-35989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-015,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1194,2023-07-31,Preventive,System Board,Preventive system board inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-23454,0.0,138.0,138.0,0.0,Emily Zhang,WO-20220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-033,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1207,2022-11-09,Corrective,Fan Assembly,Corrective fan assembly replacement performed during scheduled maintenance window. Technician verified component function post-service.,Fan Assembly,PS-35230,180.0,420.0,600.0,7.2,Maria Rodriguez,WO-51722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-076,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1220,2022-11-15,Corrective,Rail Kit,Corrective rail kit replacement performed during scheduled maintenance window. Technician verified component function post-service.,Rail Kit,PS-58791,185.0,366.0,551.0,5.4,Robert Kim,WO-22300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-083,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1232,2024-06-09,Preventive,Network HCA,Preventive network hca inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-31101,0.0,496.0,496.0,0.0,James Wilson,WO-69405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-056,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1245,2022-06-28,Preventive,Rail Kit,Preventive rail kit inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-19415,0.0,156.0,156.0,0.0,David Chen,WO-97638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-086,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1258,2024-01-06,Preventive,System Board,Preventive system board inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-81880,0.0,204.0,204.0,0.0,David Chen,WO-93529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-015,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1270,2023-12-13,Corrective,BMC,Corrective bmc replacement performed during scheduled maintenance window. Technician verified component function post-service.,BMC,PS-81695,350.0,257.0,607.0,1.8,Maria Rodriguez,WO-43387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-042,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1283,2021-08-24,Preventive,PSU,Preventive psu inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-35772,0.0,298.0,298.0,0.0,James Wilson,WO-38490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-028,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1296,2025-08-14,Corrective,Fan Assembly,Corrective fan assembly replacement performed during scheduled maintenance window. Technician verified component function post-service.,Fan Assembly,PS-33434,180.0,246.0,426.0,3.0,Robert Kim,WO-89599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-025,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1308,2023-03-21,Corrective,Memory DIMM,Corrective memory dimm replacement performed during scheduled maintenance window. Technician verified component function post-service.,Memory DIMM,PS-81486,420.0,297.0,717.0,3.3,Robert Kim,WO-57020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-088,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1321,2022-10-25,Corrective,Fan Assembly,Corrective fan assembly replacement performed during scheduled maintenance window. Technician verified component function post-service.,Fan Assembly,PS-85675,180.0,217.0,397.0,0.6,Maria Rodriguez,WO-45285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-047,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1334,2023-08-21,Preventive,BMC,Preventive bmc inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-93106,0.0,103.0,103.0,0.0,David Chen,WO-77309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-021,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1347,2025-06-15,Preventive,Rail Kit,Preventive rail kit inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-11379,0.0,275.0,275.0,0.0,David Chen,WO-79306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-083,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1359,2021-06-27,Preventive,Fan Assembly,Preventive fan assembly inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-40921,0.0,300.0,300.0,0.0,Maria Rodriguez,WO-98747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-074,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1372,2021-02-19,Preventive,NVMe Drive,Preventive nvme drive inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-85351,0.0,165.0,165.0,0.0,David Chen,WO-43541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-014,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1385,2022-12-23,Preventive,BMC,Preventive bmc inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-88038,0.0,217.0,217.0,0.0,James Wilson,WO-13736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-058,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1397,2023-01-03,Preventive,Cable,Preventive cable inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-48051,0.0,444.0,444.0,0.0,David Chen,WO-74818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-039,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1410,2023-07-02,Corrective,Fan Assembly,Corrective fan assembly replacement performed during scheduled maintenance window. Technician verified component function post-service.,Fan Assembly,PS-95550,180.0,187.0,367.0,0.8,David Chen,WO-12466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1423,2021-01-14,Emergency,Memory DIMM,Emergency memory dimm replacement performed during scheduled maintenance window. Technician verified component function post-service.,Memory DIMM,PS-96755,420.0,209.0,629.0,5.2,Robert Kim,WO-50160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-035,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1435,2024-11-25,Corrective,Cable,Corrective cable replacement performed during scheduled maintenance window. Technician verified component function post-service.,Cable,PS-25954,85.0,321.0,406.0,3.4,Robert Kim,WO-95751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-036,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1448,2022-10-21,Corrective,Network HCA,Corrective network hca replacement performed during scheduled maintenance window. Technician verified component function post-service.,Network HCA,PS-11225,1125.0,151.0,1276.0,6.4,Emily Zhang,WO-27279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-090,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1461,2021-12-12,Preventive,GPU Module,Preventive gpu module inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-59979,0.0,296.0,296.0,0.0,Maria Rodriguez,WO-63900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-038,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1474,2023-07-20,Corrective,Memory DIMM,Corrective memory dimm replacement performed during scheduled maintenance window. Technician verified component function post-service.,Memory DIMM,PS-57836,420.0,182.0,602.0,2.9,Robert Kim,WO-75283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-054,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1486,2025-05-12,Preventive,Cable,Preventive cable inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-12775,0.0,418.0,418.0,0.0,Emily Zhang,WO-27974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-017,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-1499,2023-12-12,Preventive,NVMe Drive,Preventive nvme drive inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-31346,0.0,130.0,130.0,0.0,James Wilson,WO-11766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-002,,,,,,,,,NVIDIA A100 80GB SXM4,,,,,,,,,,,,,,,,,,,GPU Serial Numbers,,,,,,,,,,,,,,3.0,GPU-A100-1799235,80.0,2019-11-15,535.79.03,177.0,2.0,72.0,296.0,33118.0,48.3,50.3,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-003,,,,,,,,,NVIDIA A100 80GB SXM4,,,,,,,,,,,,,,,,,,,GPU Serial Numbers,,,,,,,,,,,,,,7.0,GPU-A100-4987338,80.0,2019-11-15,535.78.02,162.0,1.0,76.0,365.0,30798.0,73.9,78.9,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-005,,,,,,,,,NVIDIA A100 80GB SXM4,,,,,,,,,,,,,,,,,,,GPU Serial Numbers,,,,,,,,,,,,,,4.0,GPU-A100-7813573,80.0,2019-11-15,535.81.15,105.0,0.0,81.0,332.0,17413.0,61.2,83.1,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-007,,,,,,,,,NVIDIA A100 80GB SXM4,,,,,,,,,,,,,,,,,,,GPU Serial Numbers,,,,,,,,,,,,,,1.0,GPU-A100-5606302,80.0,2019-11-15,535.60.16,91.0,1.0,86.0,380.0,17574.0,49.6,32.7,4.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-008,,,,,,,,,NVIDIA A100 80GB SXM4,,,,,,,,,,,,,,,,,,,GPU Serial Numbers,,,,,,,,,,,,,,5.0,GPU-A100-6094733,80.0,2019-11-15,535.72.08,180.0,2.0,79.0,303.0,28703.0,56.9,59.5,9.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-010,,,,,,,,,NVIDIA A100 80GB SXM4,,,,,,,,,,,,,,,,,,,GPU Serial Numbers,,,,,,,,,,,,,,2.0,GPU-A100-9294682,80.0,2019-11-15,535.93.08,145.0,2.0,88.0,331.0,33318.0,51.5,65.2,7.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,5,0
