Category,Subcategory,FY2025_Actual,FY2026_Estimated,FY2027_Proposed,Notes,_Sheet,Item,Qty,Unit_Cost,Extended,Vendor,Quote,Lead_Weeks,Software,Type,Current,Budget,Renewal,Position,Salary,Benefits_30,Total,Month,IT_kWh,Cooling_kWh,Total_kWh,Demand_kW,Blended_Rate,Energy_Cost,Demand_Charge,Distribution,Total_Monthly,Year,FY,HW_Amortization,Power,Cooling,Staffing,Maintenance,Facility_Mods,Training,Contingency,Discount_Factor,Undiscounted_Total,NPV_Total,Budgeted,Actual,Variance,Accrued,Part_Number,Quantity,Extended_Cost,Delivery_Status,PO_Number,Invoice,Seats_Current,Seats_Used,Peak_Concurrent,License_Type,Fiscal_Year,Month_Num,Variance_PCT,GL_Account,Cost_Center,Fund_Code,Approval_Status,NPV_Discount,NPV_Monthly,FA_Rate_Applied,Direct_Cost_Base,Depreciation_Period_Years,Original_Cost,IT_Load_kW,Rate_per_kWh,Hours,kWh
Staffing,Network Engineer,,,,,Staffing_Detail,,,9833.33,,Internal,,0.0,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,12783.33,12639.79,,,FTE-NETW,1.0,118000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Network Engineer,,,,,Staffing_Detail,,,9833.33,,Internal,,0.0,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,12783.33,12544.88,,,FTE-NETW,1.0,118000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Network Engineer,,,,,Staffing_Detail,,,9833.33,,Internal,,0.0,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,12783.33,12637.41,,,FTE-NETW,1.0,118000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Staffing_Detail,,,9166.67,,Internal,,0.0,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,11916.67,11876.68,,,FTE-SECU,1.0,110000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Staffing_Detail,,,9166.67,,Internal,,0.0,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,11916.67,12040.41,,,FTE-SECU,1.0,110000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Staffing_Detail,,,9166.67,,Internal,,0.0,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,11916.67,11767.87,,,FTE-SECU,1.0,110000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Staffing_Detail,,,9166.67,,Internal,,0.0,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,11916.67,12021.43,,,FTE-SECU,1.0,110000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Staffing_Detail,,,9166.67,,Internal,,0.0,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,11916.67,12091.57,,,FTE-SECU,1.0,110000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Staffing_Detail,,,9166.67,,Internal,,0.0,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,11916.67,11894.71,,,FTE-SECU,1.0,110000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Staffing_Detail,,,9166.67,,Internal,,0.0,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,11916.67,12069.88,,,FTE-SECU,1.0,110000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Staffing_Detail,,,9166.67,,Internal,,0.0,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,11916.67,11942.72,,,FTE-SECU,1.0,110000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Staffing_Detail,,,9166.67,,Internal,,0.0,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,11916.67,11982.01,,,FTE-SECU,1.0,110000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Staffing_Detail,,,9166.67,,Internal,,0.0,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,11916.67,11929.19,,,FTE-SECU,1.0,110000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Staffing_Detail,,,9166.67,,Internal,,0.0,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,11916.67,11899.11,,,FTE-SECU,1.0,110000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Staffing_Detail,,,9166.67,,Internal,,0.0,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,11916.67,11790.18,,,FTE-SECU,1.0,110000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,User Support,,,,,Staffing_Detail,,,6416.67,,Internal,,0.0,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,16683.33,16552.0,,,FTE-USER,2.0,154000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,User Support,,,,,Staffing_Detail,,,6416.67,,Internal,,0.0,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,16683.33,16543.17,,,FTE-USER,2.0,154000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,User Support,,,,,Staffing_Detail,,,6416.67,,Internal,,0.0,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,16683.33,16725.57,,,FTE-USER,2.0,154000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,User Support,,,,,Staffing_Detail,,,6416.67,,Internal,,0.0,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,16683.33,16429.72,,,FTE-USER,2.0,154000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,User Support,,,,,Staffing_Detail,,,6416.67,,Internal,,0.0,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,16683.33,16961.47,,,FTE-USER,2.0,154000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,User Support,,,,,Staffing_Detail,,,6416.67,,Internal,,0.0,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,16683.33,16830.58,,,FTE-USER,2.0,154000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,User Support,,,,,Staffing_Detail,,,6416.67,,Internal,,0.0,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,16683.33,16617.56,,,FTE-USER,2.0,154000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,User Support,,,,,Staffing_Detail,,,6416.67,,Internal,,0.0,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,16683.33,16455.52,,,FTE-USER,2.0,154000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,User Support,,,,,Staffing_Detail,,,6416.67,,Internal,,0.0,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,16683.33,16938.25,,,FTE-USER,2.0,154000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,User Support,,,,,Staffing_Detail,,,6416.67,,Internal,,0.0,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,16683.33,16899.4,,,FTE-USER,2.0,154000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,User Support,,,,,Staffing_Detail,,,6416.67,,Internal,,0.0,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,16683.33,16831.3,,,FTE-USER,2.0,154000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,User Support,,,,,Staffing_Detail,,,6416.67,,Internal,,0.0,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,16683.33,16530.88,,,FTE-USER,2.0,154000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,Staffing_Detail,,,5166.67,,Internal,,0.0,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,6716.67,6690.46,,,FTE-ADMI,1.0,62000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,Staffing_Detail,,,5166.67,,Internal,,0.0,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,6716.67,6609.94,,,FTE-ADMI,1.0,62000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,Staffing_Detail,,,5166.67,,Internal,,0.0,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,6716.67,6633.12,,,FTE-ADMI,1.0,62000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,Staffing_Detail,,,5166.67,,Internal,,0.0,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,6716.67,6792.7,,,FTE-ADMI,1.0,62000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,Staffing_Detail,,,5166.67,,Internal,,0.0,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,6716.67,6774.44,,,FTE-ADMI,1.0,62000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,Staffing_Detail,,,5166.67,,Internal,,0.0,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,6716.67,6741.78,,,FTE-ADMI,1.0,62000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,Staffing_Detail,,,5166.67,,Internal,,0.0,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,6716.67,6822.99,,,FTE-ADMI,1.0,62000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,Staffing_Detail,,,5166.67,,Internal,,0.0,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,6716.67,6739.04,,,FTE-ADMI,1.0,62000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,Staffing_Detail,,,5166.67,,Internal,,0.0,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,6716.67,6707.79,,,FTE-ADMI,1.0,62000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,Staffing_Detail,,,5166.67,,Internal,,0.0,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,6716.67,6673.78,,,FTE-ADMI,1.0,62000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,Staffing_Detail,,,5166.67,,Internal,,0.0,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,6716.67,6835.0,,,FTE-ADMI,1.0,62000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,Staffing_Detail,,,5166.67,,Internal,,0.0,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,6716.67,6604.56,,,FTE-ADMI,1.0,62000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Migration Lead,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,10291.67,10469.05,,,FTE-MIGR,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Migration Lead,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,10291.67,10426.16,,,FTE-MIGR,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Migration Lead,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,10291.67,10139.32,,,FTE-MIGR,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Migration Lead,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,10291.67,10318.42,,,FTE-MIGR,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Migration Lead,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,10291.67,10442.56,,,FTE-MIGR,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Migration Lead,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,10291.67,10321.23,,,FTE-MIGR,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Migration Lead,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,10291.67,10459.3,,,FTE-MIGR,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Migration Lead,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,10291.67,10474.03,,,FTE-MIGR,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Migration Lead,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,10291.67,10259.71,,,FTE-MIGR,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Migration Lead,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,10291.67,10241.16,,,FTE-MIGR,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Migration Lead,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,10291.67,10471.29,,,FTE-MIGR,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Migration Lead,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,10291.67,10363.77,,,FTE-MIGR,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Vendor Liaison,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,10291.67,10133.6,,,FTE-VEND,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Vendor Liaison,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,10291.67,10103.24,,,FTE-VEND,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Vendor Liaison,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,10291.67,10318.27,,,FTE-VEND,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Vendor Liaison,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,10291.67,10468.75,,,FTE-VEND,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Vendor Liaison,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,10291.67,10433.38,,,FTE-VEND,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Vendor Liaison,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,10291.67,10364.06,,,FTE-VEND,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Vendor Liaison,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,10291.67,10143.1,,,FTE-VEND,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Vendor Liaison,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,10291.67,10190.49,,,FTE-VEND,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Vendor Liaison,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,10291.67,10446.25,,,FTE-VEND,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Vendor Liaison,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,10291.67,10161.09,,,FTE-VEND,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Vendor Liaison,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,10291.67,10200.46,,,FTE-VEND,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Vendor Liaison,,,,,Staffing_Detail,,,7916.67,,Internal,,0.0,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,10291.67,10139.19,,,FTE-VEND,1.0,95000.0,Active,,Payroll,,,,,,,,,,,,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,12593.75,14602.03,2008.28,,,,,,,,,,,,FY2022,1.0,15.9,63532.0,CC-WHPC-100,F-WHPC-9118,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,12593.75,10835.37,-1758.38,,,,,,,,,,,,FY2022,2.0,-14.0,66915.0,CC-WHPC-100,F-WHPC-6540,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,12593.75,10127.77,-2465.98,,,,,,,,,,,,FY2022,3.0,-19.6,62937.0,CC-WHPC-100,F-WHPC-7495,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,12593.75,11167.26,-1426.49,,,,,,,,,,,,FY2022,4.0,-11.3,63171.0,CC-WHPC-100,F-WHPC-6718,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2022,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,12593.75,12135.14,-458.61,,,,,,,,,,,,FY2022,5.0,-3.6,64246.0,CC-WHPC-100,F-WHPC-7314,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,12593.75,14329.29,1735.54,,,,,,,,,,,,FY2022,6.0,13.8,66140.0,CC-WHPC-100,F-WHPC-7145,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,12593.75,10401.67,-2192.08,,,,,,,,,,,,FY2022,7.0,-17.4,61400.0,CC-WHPC-100,F-WHPC-6236,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,12593.75,12123.32,-470.43,,,,,,,,,,,,FY2022,8.0,-3.7,67348.0,CC-WHPC-100,F-WHPC-5319,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,12593.75,12224.57,-369.18,,,,,,,,,,,,FY2022,9.0,-2.9,64011.0,CC-WHPC-100,F-WHPC-1121,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,12593.75,14857.85,2264.1,,,,,,,,,,,,FY2022,10.0,18.0,62568.0,CC-WHPC-100,F-WHPC-1674,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,12593.75,13952.99,1359.24,,,,,,,,,,,,FY2022,11.0,10.8,60474.0,CC-WHPC-100,F-WHPC-3770,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,12593.75,11682.56,-911.19,,,,,,,,,,,,FY2022,12.0,-7.2,61684.0,CC-WHPC-100,F-WHPC-4001,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,29818.67,25931.96,-3886.71,,,,,,,,,,,,FY2022,1.0,-13.0,64420.0,CC-WHPC-100,F-WHPC-3119,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,29818.67,34855.96,5037.29,,,,,,,,,,,,FY2022,2.0,16.9,64643.0,CC-WHPC-100,F-WHPC-4890,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,29818.67,27352.98,-2465.68,,,,,,,,,,,,FY2022,3.0,-8.3,60696.0,CC-WHPC-100,F-WHPC-2270,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,29818.67,25796.51,-4022.16,,,,,,,,,,,,FY2022,4.0,-13.5,63084.0,CC-WHPC-100,F-WHPC-8109,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2022,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,29818.67,28225.23,-1593.44,,,,,,,,,,,,FY2022,5.0,-5.3,67635.0,CC-WHPC-100,F-WHPC-8535,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,29818.67,26111.23,-3707.43,,,,,,,,,,,,FY2022,6.0,-12.4,61769.0,CC-WHPC-100,F-WHPC-9599,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,29818.67,32411.77,2593.1,,,,,,,,,,,,FY2022,7.0,8.7,60741.0,CC-WHPC-100,F-WHPC-5523,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,29818.67,29646.93,-171.73,,,,,,,,,,,,FY2022,8.0,-0.6,66204.0,CC-WHPC-100,F-WHPC-3147,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,29818.67,34187.98,4369.31,,,,,,,,,,,,FY2022,9.0,14.7,64154.0,CC-WHPC-100,F-WHPC-3625,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,29818.67,34195.98,4377.31,,,,,,,,,,,,FY2022,10.0,14.7,66569.0,CC-WHPC-100,F-WHPC-6599,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,29818.67,33449.69,3631.03,,,,,,,,,,,,FY2022,11.0,12.2,68126.0,CC-WHPC-100,F-WHPC-1348,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,29818.67,27366.88,-2451.79,,,,,,,,,,,,FY2022,12.0,-8.2,62614.0,CC-WHPC-100,F-WHPC-7987,Closed,,,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,15193.75,14160.39,-1033.36,,,,,,,,,,,,FY2022,1.0,-6.8,62977.0,CC-WHPC-100,F-WHPC-9834,Closed,,,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,15193.75,18121.09,2927.34,,,,,,,,,,,,FY2022,2.0,19.3,68091.0,CC-WHPC-100,F-WHPC-7086,Closed,,,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,15193.75,16259.57,1065.82,,,,,,,,,,,,FY2022,3.0,7.0,69515.0,CC-WHPC-100,F-WHPC-9270,Closed,,,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,15193.75,14014.77,-1178.98,,,,,,,,,,,,FY2022,4.0,-7.8,68026.0,CC-WHPC-100,F-WHPC-9326,Closed,,,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,Historical_FY2022,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,15193.75,17927.18,2733.43,,,,,,,,,,,,FY2022,5.0,18.0,69651.0,CC-WHPC-100,F-WHPC-6666,Closed,,,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,15193.75,17960.39,2766.64,,,,,,,,,,,,FY2022,6.0,18.2,66910.0,CC-WHPC-100,F-WHPC-3990,Closed,,,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,Historical_FY2022,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,15193.75,13399.8,-1793.95,,,,,,,,,,,,FY2022,7.0,-11.8,65833.0,CC-WHPC-100,F-WHPC-3247,Closed,,,48.0,,,,,,,
