Date,OST_ID,Storage_Node,Capacity_TB,Used_TB,Used_PCT,Files_Count_M,Avg_Read_MBps,Avg_Write_MBps,Peak_Read_MBps,Peak_Write_MBps,Read_IOPS,Write_IOPS,Avg_Latency_ms,P99_Latency_ms,Errors_24h
2025-12-17,OST-14,storage-003,100,117.875,94.3,2.4,2262.0,3175.0,3393.0,4446.0,16882,22297,3.45,18.88,0
2025-12-17,OST-17,storage-003,100,86.3,86.3,3.9,2581.0,2153.0,3872.0,3014.0,24956,29261,4.84,24.47,0
2025-12-17,OST-21,storage-004,100,86.1,86.1,5.1,2702.0,2672.0,4052.0,3740.0,19603,7305,2.23,47.08,0
2025-12-18,OST-00,storage-001,100,70.8,70.8,4.4,2434.0,1983.0,3650.0,2776.0,29988,5257,2.67,17.4,1
2025-12-18,OST-07,storage-002,100,111.0,88.8,7.8,4823.0,2914.0,7235.0,4079.0,23161,24409,2.57,26.95,1
2025-12-18,OST-09,storage-002,100,86.0,86.0,6.5,3249.0,2117.0,4873.0,2964.0,14457,24191,4.0,26.63,2
2025-12-18,OST-11,storage-002,100,84.6,84.6,4.8,2602.0,2650.0,3903.0,3710.0,32727,3363,4.22,41.09,0
2025-12-18,OST-14,storage-003,100,117.375,93.9,6.1,4078.0,2518.0,6117.0,3525.0,27197,14900,2.54,16.49,1
2025-12-19,OST-00,storage-001,100,85.6,85.6,2.8,2296.0,2289.0,3443.0,3204.0,41426,10863,2.05,32.26,1
2025-12-19,OST-05,storage-001,100,84.0,84.0,4.3,3021.0,2218.0,4531.0,3105.0,27856,6701,4.36,29.04,2
2025-12-19,OST-07,storage-002,100,119.875,95.9,5.8,2740.0,2823.0,4110.0,3952.0,43016,23127,2.21,10.6,1
2025-12-19,OST-11,storage-002,100,86.0,86.0,4.2,2362.0,2123.0,3544.0,2972.0,36704,27952,3.42,6.08,0
2025-12-19,OST-14,storage-003,100,114.125,91.3,3.9,3405.0,2716.0,5107.0,3803.0,36560,24733,4.94,38.31,2
2025-12-19,OST-19,storage-004,100,86.1,86.1,6.3,3015.0,1990.0,4522.0,2786.0,27654,7567,3.15,30.39,2
2025-12-19,OST-22,storage-004,100,85.1,85.1,5.9,3250.0,1901.0,4876.0,2661.0,31926,13051,2.03,40.42,2
2025-12-19,OST-23,storage-004,100,85.2,85.2,4.9,1917.0,2162.0,2876.0,3027.0,29731,17336,1.47,29.59,0
2025-12-20,OST-04,storage-001,100,85.0,85.0,2.3,2458.0,2664.0,3687.0,3730.0,49873,27586,3.16,49.02,0
2025-12-20,OST-07,storage-002,100,105.625,84.5,3.2,3401.0,2417.0,5101.0,3384.0,36273,10216,1.27,38.39,1
2025-12-20,OST-11,storage-002,100,84.7,84.7,7.0,2982.0,2066.0,4473.0,2893.0,37267,3404,0.61,7.05,1
2025-12-20,OST-12,storage-003,100,85.2,85.2,2.0,3374.0,2319.0,5061.0,3247.0,42901,19603,1.85,49.34,1
2025-12-20,OST-14,storage-003,100,106.875,85.5,3.0,3696.0,2376.0,5544.0,3327.0,11545,23228,2.5,11.37,2
2025-12-20,OST-16,storage-003,100,85.1,85.1,7.4,2914.0,2055.0,4371.0,2877.0,33862,14228,1.33,17.48,0
2025-12-20,OST-17,storage-003,100,85.1,85.1,5.2,3493.0,1854.0,5239.0,2596.0,10004,21430,2.01,35.85,0
2025-12-20,OST-18,storage-004,100,86.6,86.6,7.1,2726.0,1950.0,4090.0,2731.0,34886,29238,4.7,28.24,1
2025-12-21,OST-00,storage-001,100,84.6,84.6,7.5,3543.0,2540.0,5314.0,3556.0,12189,3880,2.16,20.97,0
2025-12-21,OST-07,storage-002,100,116.625,93.3,7.1,2810.0,2868.0,4215.0,4015.0,9517,27349,1.07,45.54,0
2025-12-21,OST-09,storage-002,100,85.6,85.6,3.1,2960.0,2343.0,4441.0,3280.0,16235,5748,1.97,40.51,0
2025-12-21,OST-11,storage-002,100,86.7,86.7,3.5,2917.0,1685.0,4376.0,2360.0,47919,7096,3.25,39.77,0
2025-12-21,OST-14,storage-003,100,109.25,87.4,4.1,2440.0,1823.0,3659.0,2552.0,27941,13330,1.44,20.54,2
2025-12-21,OST-19,storage-004,100,86.0,86.0,4.2,3115.0,2525.0,4673.0,3535.0,23838,19144,0.83,16.65,2
2025-12-21,OST-21,storage-004,100,85.1,85.1,4.7,3745.0,2451.0,5617.0,3431.0,16931,14918,1.26,43.24,2
2025-12-21,OST-22,storage-004,100,86.5,86.5,3.5,2960.0,2397.0,4440.0,3356.0,19229,29322,2.66,18.91,1
2025-12-21,OST-23,storage-004,100,86.0,86.0,7.7,2982.0,2498.0,4473.0,3498.0,33630,26019,4.35,9.28,0
2025-12-22,OST-00,storage-001,100,85.3,85.3,7.9,3116.0,2728.0,4674.0,3820.0,46632,16716,4.09,42.65,2
2025-12-22,OST-05,storage-001,100,83.9,83.9,4.8,3475.0,2336.0,5212.0,3270.0,29151,9537,4.78,24.05,2
2025-12-22,OST-07,storage-002,100,116.0,92.8,7.9,3342.0,3448.0,5014.0,4827.0,8282,15881,4.92,8.13,0
2025-12-22,OST-09,storage-002,100,84.6,84.6,3.9,2701.0,1757.0,4052.0,2459.0,21233,28691,1.33,22.37,0
2025-12-22,OST-11,storage-002,100,85.3,85.3,6.8,3979.0,2105.0,5969.0,2948.0,13052,5675,4.69,13.02,0
2025-12-22,OST-19,storage-004,100,86.2,86.2,2.6,4249.0,2016.0,6374.0,2823.0,25799,26878,1.66,24.32,1
2025-12-23,OST-06,storage-002,100,84.9,84.9,6.6,2697.0,2563.0,4045.0,3588.0,42749,16997,3.39,18.81,0
2025-12-23,OST-07,storage-002,100,108.625,86.9,7.0,3261.0,2068.0,4892.0,2895.0,6164,12816,4.17,31.23,1
2025-12-23,OST-11,storage-002,100,85.9,85.9,7.2,2368.0,2262.0,3552.0,3166.0,11199,25191,0.75,29.74,1
2025-12-23,OST-14,storage-003,100,116.125,92.9,4.2,2870.0,3015.0,4304.0,4221.0,17391,15898,3.47,29.9,0
2025-12-23,OST-17,storage-003,100,83.8,83.8,4.1,2704.0,2712.0,4056.0,3797.0,21502,27840,4.82,12.16,1
2025-12-23,OST-22,storage-004,100,84.6,84.6,6.1,4076.0,2203.0,6115.0,3084.0,13407,24643,1.58,41.03,0
2025-12-24,OST-05,storage-001,100,84.5,84.5,2.1,2986.0,2206.0,4479.0,3089.0,40852,19705,0.79,28.48,2
2025-12-24,OST-07,storage-002,100,106.75,85.4,2.6,3065.0,2671.0,4597.0,3740.0,15110,10098,2.8,33.28,2
2025-12-24,OST-10,storage-002,100,84.2,84.2,6.8,3381.0,2259.0,5072.0,3162.0,32801,16702,4.77,42.32,0
2025-12-24,OST-12,storage-003,100,85.6,85.6,7.2,3466.0,2057.0,5200.0,2880.0,9930,21862,4.85,49.39,2
2025-12-24,OST-14,storage-003,100,109.0,87.2,3.1,3652.0,2873.0,5478.0,4022.0,23725,29615,0.9,47.86,0
2025-12-24,OST-18,storage-004,100,85.6,85.6,6.0,2314.0,1965.0,3471.0,2751.0,43898,16536,1.87,40.01,2
2025-12-24,OST-21,storage-004,100,84.9,84.9,4.4,2248.0,3038.0,3372.0,4253.0,29793,13199,5.0,25.66,1
2025-12-25,OST-02,storage-001,100,73.0,73.0,6.6,2029.0,2252.0,3044.0,3153.0,26238,9016,4.13,31.43,1
2025-12-25,OST-04,storage-001,100,86.9,86.9,5.3,2932.0,2280.0,4398.0,3191.0,30042,27515,4.2,47.25,0
2025-12-25,OST-07,storage-002,100,121.25,97.0,6.6,3026.0,2906.0,4539.0,4069.0,33408,11059,1.6,44.34,0
2025-12-25,OST-11,storage-002,100,84.9,84.9,7.3,2579.0,1986.0,3868.0,2781.0,8621,21457,3.79,5.84,0
2025-12-25,OST-14,storage-003,100,107.875,86.3,4.0,3733.0,2799.0,5600.0,3918.0,43459,11451,2.82,47.11,1
2025-12-25,OST-17,storage-003,100,83.7,83.7,5.8,3807.0,1737.0,5710.0,2432.0,27561,13057,4.09,7.55,2
2025-12-26,OST-00,storage-001,100,84.4,84.4,7.8,2740.0,2415.0,4109.0,3381.0,45726,26781,4.3,15.96,0
2025-12-26,OST-01,storage-001,100,84.4,84.4,7.7,3837.0,1962.0,5756.0,2746.0,24605,13239,0.9,9.67,2
2025-12-26,OST-07,storage-002,100,107.75,86.2,2.8,2969.0,1596.0,4454.0,2234.0,24632,14290,0.97,45.99,2
2025-12-26,OST-12,storage-003,100,85.2,85.2,2.9,3387.0,2023.0,5081.0,2832.0,36895,29697,4.1,8.19,0
2025-12-26,OST-14,storage-003,100,114.25,91.4,2.3,3485.0,3253.0,5228.0,4555.0,21011,23682,1.64,28.37,2
2025-12-26,OST-15,storage-003,100,84.3,84.3,7.9,3578.0,3225.0,5367.0,4515.0,27038,25900,4.11,14.39,0
2025-12-26,OST-17,storage-003,100,83.9,83.9,6.8,3058.0,2477.0,4586.0,3467.0,23969,27378,3.93,11.96,2
2025-12-26,OST-18,storage-004,100,85.3,85.3,7.7,3528.0,1729.0,5291.0,2420.0,20204,13687,3.32,17.15,2
2025-12-26,OST-19,storage-004,100,86.9,86.9,5.0,2931.0,1867.0,4396.0,2614.0,18513,6800,2.63,32.36,1
2025-12-27,OST-07,storage-002,100,111.125,88.9,4.4,3555.0,3056.0,5333.0,4279.0,17435,14585,0.77,36.74,2
2025-12-27,OST-09,storage-002,100,84.4,84.4,4.9,3590.0,2476.0,5384.0,3466.0,12609,5946,3.24,47.43,2
2025-12-27,OST-13,storage-003,100,85.6,85.6,4.9,2886.0,2390.0,4328.0,3346.0,18052,15361,0.53,45.13,1
2025-12-27,OST-14,storage-003,100,122.5,98.0,6.7,3571.0,2036.0,5356.0,2850.0,9185,7818,4.46,19.3,1
2025-12-27,OST-16,storage-003,100,84.9,84.9,5.1,3315.0,2462.0,4972.0,3447.0,38644,8465,3.22,10.48,0
2025-12-27,OST-20,storage-004,100,105.125,84.1,4.1,3435.0,1163.0,5152.0,1628.0,13313,19575,3.48,13.85,0
2025-12-27,OST-21,storage-004,100,84.2,84.2,3.4,2725.0,1645.0,4088.0,2303.0,39317,10986,0.8,39.04,2
2025-12-28,OST-03,storage-001,100,84.6,84.6,5.1,3566.0,2210.0,5349.0,3093.0,16522,29719,1.77,24.81,1
2025-12-28,OST-07,storage-002,100,119.75,95.8,4.5,3015.0,2708.0,4522.0,3791.0,24600,29781,4.55,30.94,0
2025-12-28,OST-13,storage-003,100,84.2,84.2,6.3,3101.0,1551.0,4651.0,2172.0,6145,10054,3.68,42.03,1
2025-12-28,OST-14,storage-003,100,105.5,84.4,4.5,3461.0,3316.0,5192.0,4642.0,34310,11825,2.86,43.9,0
2025-12-29,OST-07,storage-002,100,108.25,86.6,2.3,3668.0,3031.0,5502.0,4244.0,37576,10160,4.31,34.82,2
2025-12-29,OST-11,storage-002,100,86.2,86.2,5.6,2995.0,2503.0,4492.0,3504.0,14729,16336,0.98,25.06,1
2025-12-29,OST-14,storage-003,100,122.5,98.0,7.7,3782.0,2803.0,5673.0,3925.0,31845,8507,0.98,46.02,1
2025-12-30,OST-00,storage-001,100,86.7,86.7,7.9,2735.0,2156.0,4102.0,3018.0,46838,24741,0.66,9.37,1
2025-12-30,OST-02,storage-001,100,84.5,84.5,7.3,2055.0,2195.0,3083.0,3074.0,6792,7883,0.75,23.01,2
2025-12-30,OST-07,storage-002,100,117.875,94.3,2.7,3951.0,3045.0,5927.0,4263.0,31367,12852,2.8,17.14,0
2025-12-30,OST-10,storage-002,100,84.2,84.2,4.0,3706.0,1980.0,5559.0,2772.0,39274,11268,3.42,46.23,0
2025-12-30,OST-14,storage-003,100,119.625,95.7,7.7,4577.0,3051.0,6865.0,4272.0,38240,22537,2.84,5.62,1
2025-12-30,OST-15,storage-003,100,85.2,85.2,2.1,3277.0,1929.0,4916.0,2701.0,5535,4800,1.55,22.71,1
2025-12-30,OST-21,storage-004,100,85.9,85.9,3.4,2992.0,2377.0,4488.0,3327.0,39786,18097,3.72,25.95,2
2025-12-31,OST-05,storage-001,100,86.6,86.6,4.7,2133.0,2198.0,3200.0,3077.0,12378,21390,1.67,27.45,2
2025-12-31,OST-07,storage-002,100,113.75,91.0,7.6,3402.0,2960.0,5103.0,4143.0,13460,6836,3.78,49.5,0
2025-12-31,OST-08,storage-002,100,86.4,86.4,5.2,2033.0,2036.0,3049.0,2850.0,17281,26625,4.86,34.05,0
2025-12-31,OST-09,storage-002,100,83.9,83.9,4.7,3525.0,2764.0,5288.0,3869.0,37916,15954,0.92,48.09,1
2025-12-31,OST-11,storage-002,100,86.7,86.7,7.2,3032.0,2007.0,4548.0,2810.0,24207,28125,4.44,36.42,2
2025-12-31,OST-14,storage-003,100,112.125,89.7,7.8,3749.0,2899.0,5623.0,4058.0,40241,21902,0.74,40.47,1
2025-12-31,OST-20,storage-004,100,108.0,86.4,6.8,3988.0,2680.0,5982.0,3753.0,28492,7387,4.35,22.61,2
2025-12-31,OST-22,storage-004,100,86.9,86.9,4.2,2708.0,2576.0,4062.0,3606.0,33972,14492,3.45,29.59,1
2025-12-31,OST-23,storage-004,100,86.4,86.4,6.9,2164.0,2580.0,3246.0,3612.0,14222,28618,1.95,17.42,0
